,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
18055,0.7609999999999999,0.7290000000000001,5,-3.0810000000000004,0,0.0415,0.126,0.0,0.0955,0.387,114.924,4,208320,Pop
18332,0.599,0.877,11,-3.45,0,0.226,0.064,0.0,0.2339999999999999,0.79,187.305,4,207040,Pop
18341,0.6940000000000001,0.7120000000000001,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,196.044,4,201122,Pop
18092,0.521,0.6579999999999999,8,-5.638,1,0.0899,0.0248,0.0,0.2339999999999999,0.261,159.504,4,196205,Pop
18232,0.638,0.8320000000000001,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,4,227893,Pop
18327,0.64,0.5329999999999999,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,199.936,4,220781,Pop
18340,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,198800,Pop
18149,0.645,0.585,6,-6.122000000000001,1,0.0513,0.00314,0.0,0.165,0.353,131.931,4,215672,Pop
18191,0.585,0.836,1,-4.572,1,0.134,0.0099099999999999,0.0,0.0448,0.579,173.93400000000003,4,275987,Pop
18428,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,176840,Pop
18061,0.73,0.848,5,-5.2620000000000005,0,0.1009999999999999,0.0494,0.0,0.133,0.5589999999999999,130.05,4,213973,Pop
18407,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,196.156,4,209755,Pop
18291,0.688,0.532,6,-8.361,0,0.0875,0.0356,3.08e-06,0.172,0.565,164.06799999999998,4,223079,Pop
18216,0.604,0.851,10,-7.593,0,0.0405,0.0013599999999999,0.0002279999999999,0.1669999999999999,0.144,127.97,4,214224,Pop
18078,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.1889999999999999,0.58,185.582,4,207187,Pop
18337,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.05200000000002,4,187920,Pop
18137,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,4,219893,Pop
18466,0.794,0.6759999999999999,9,-6.625,0,0.0343,0.0172,0.0,0.0818,0.586,118.015,4,165825,Pop
18420,0.612,0.782,2,-7.609,1,0.0972,0.0892,0.0,0.176,0.45,195.932,4,174758,Pop
18173,0.583,0.7859999999999999,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,258827,Pop
18334,0.73,0.703,0,-5.672000000000001,0,0.0369,0.109,0.0,0.0657,0.595,138.113,4,192120,Pop
18058,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,197.984,4,274213,Pop
18394,0.426,0.2239999999999999,6,-8.683,1,0.0391,0.948,0.0,0.1119999999999999,0.3989999999999999,171.456,5,230480,Pop
18082,0.551,0.841,5,-4.45,0,0.0584,0.0431,0.0,0.142,0.593,159.77,4,166654,Pop
18204,0.6609999999999999,0.943,4,-2.52,0,0.0392,0.0188,0.000231,0.272,0.71,128.16,4,198281,Pop
18383,0.524,0.904,8,-2.071,1,0.3979999999999999,0.0533,0.0,0.7759999999999999,0.655,161.188,4,254040,Pop
18446,0.7240000000000001,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.3829999999999999,210.092,4,170746,Pop
18301,0.532,0.8690000000000001,11,-5.093999999999999,1,0.172,0.157,0.0050799999999999,0.136,0.422,159.803,4,208373,Pop
18093,0.636,0.85,6,-2.797,0,0.181,0.0096099999999999,0.000301,0.193,0.39,191.848,4,188925,Pop
18235,0.861,0.504,7,-7.707000000000001,1,0.0489,0.00412,1.7800000000000002e-05,0.0783,0.8809999999999999,120.0,4,263053,Pop
18211,0.52,0.789,0,-7.717,1,0.0433,0.00491,1.34e-05,0.0816,0.416,174.03799999999998,4,216347,Pop
18060,0.706,0.5579999999999999,2,-7.237,0,0.0593,0.146,0.0,0.118,0.2269999999999999,110.443,4,223253,Pop
18053,0.693,0.705,8,-5.747000000000001,1,0.0665,0.0228,0.0,0.2019999999999999,0.45,131.951,4,237947,Pop
19704,0.44,0.311,9,-10.845999999999998,1,0.0336,0.825,0.0005139999999999,0.113,0.161,155.52100000000002,3,223846,Hiphop
18753,0.644,0.7509999999999999,0,-5.652,1,0.268,0.662,0.0,0.17,0.759,199.896,4,258613,Hiphop
20852,0.863,0.907,7,-4.146,1,0.1889999999999999,0.0543,1.85e-06,0.181,0.807,203.724,4,273867,Hiphop
18672,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,4,176702,Hiphop
18708,0.691,0.745,7,-3.968,1,0.0706,0.0806,0.0,0.0954,0.437,150.002,4,180441,Hiphop
18908,0.708,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,179.24,4,276968,Hiphop
18549,0.8059999999999999,0.441,10,-5.1370000000000005,0,0.0926,0.0203,0.0,0.2,0.382,106.892,4,237893,Hiphop
18763,0.733,0.912,8,-3.239,0,0.223,0.223,0.0,0.206,0.888,179.894,4,211631,Hiphop
18976,0.7120000000000001,0.691,8,-8.157,1,0.128,0.122,0.0,0.0538,0.742,194.044,4,246933,Hiphop
19789,0.764,0.54,1,-7.439,0,0.0651,0.157,2.96e-06,0.106,0.738,146.017,4,227573,Hiphop
21367,0.767,0.4629999999999999,9,-5.912999999999999,0,0.345,0.135,6.879999999999999e-05,0.0875,0.563,187.356,4,249013,Hiphop
20014,0.616,0.204,6,-11.421,0,0.0331,0.919,0.0,0.106,0.419,159.65200000000002,4,191000,Hiphop
18796,0.467,0.672,10,-7.371,0,0.377,0.0055899999999999,0.243,0.607,0.0648,163.1,4,200693,Hiphop
19253,0.7390000000000001,0.872,11,-4.059,0,0.3329999999999999,0.0217,0.0,0.26,0.684,190.168,4,238746,Hiphop
18541,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,202.05,4,299147,Hiphop
21443,0.741,0.622,10,-9.089,0,0.176,0.002,0.00106,0.304,0.63,180.242,4,250000,Hiphop
19863,0.539,0.804,10,-5.504,0,0.172,0.00247,0.000185,0.4629999999999999,0.7979999999999999,171.50400000000002,4,93840,Hiphop
21046,0.92,0.6920000000000001,5,-6.002999999999999,1,0.264,0.161,0.0,0.127,0.794,196.426,4,218593,Hiphop
20288,0.5770000000000001,0.7340000000000001,1,-4.884,1,0.294,0.157,0.0,0.134,0.3429999999999999,181.45,4,142041,Hiphop
20148,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,157.696,4,375387,Hiphop
20274,0.6829999999999999,0.0759,11,-10.567,0,0.032,0.902,0.0,0.089,0.74,186.372,4,82470,Hiphop
19328,0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,4,173893,Hiphop
21132,0.7120000000000001,0.747,11,-4.376,0,0.266,0.0044,0.0,0.0764,0.373,179.683,4,267173,Hiphop
20884,0.769,0.752,11,-6.0,1,0.324,0.031,2.79e-06,0.0564,0.527,180.45,4,243107,Hiphop
19167,0.805,0.422,1,-13.546,1,0.302,0.0112,0.0,0.351,0.88,154.172,4,221067,Hiphop
19575,0.7809999999999999,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,205.98,4,219306,Hiphop
19904,0.629,0.831,2,-5.858,1,0.462,0.291,0.0,0.7020000000000001,0.5489999999999999,197.786,4,181875,Hiphop
19426,0.6779999999999999,0.857,10,-5.172999999999999,0,0.216,0.0325,0.0,0.0788,0.622,189.9,4,219253,Hiphop
21386,0.841,0.718,6,-7.098,0,0.2769999999999999,0.0315,1.92e-06,0.122,0.728,185.758,4,211960,Hiphop
19025,0.601,0.422,10,-13.364,0,0.518,0.21,0.0,0.0839,0.563,132.45600000000002,3,226987,Hiphop
20603,0.7759999999999999,0.519,7,-8.565,1,0.331,0.0479,2.47e-06,0.0979,0.736,181.69,4,273400,Hiphop
19872,0.794,0.366,7,-10.051,1,0.135,0.0214,0.0,0.0964,0.278,122.993,4,159522,Hiphop
18590,0.747,0.736,9,-4.274,1,0.133,0.0134,3.6e-05,0.095,0.583,169.171,4,218640,Hiphop
20214,0.5489999999999999,0.61,0,-7.734,0,0.366,0.414,0.0,0.222,0.467,148.30200000000002,4,297279,Hiphop
20228,0.611,0.4589999999999999,0,-3.926,0,0.0422,0.614,0.0,0.126,0.177,148.28,4,213878,Hiphop
18689,0.483,0.732,0,-4.307,1,0.345,0.68,0.000161,0.349,0.21,124.008,4,277863,Hiphop
18560,0.85,0.7070000000000001,7,-6.507000000000001,1,0.0482,0.0638,2.58e-06,0.252,0.725,203.736,4,291933,Hiphop
20458,0.767,0.505,11,-13.278,0,0.372,0.505,0.0,0.125,0.831,121.884,4,149508,Hiphop
21057,0.7020000000000001,0.619,6,-4.622,0,0.312,0.0576,0.0,0.165,0.6409999999999999,192.614,4,341653,Hiphop
19591,0.6759999999999999,0.5760000000000001,7,-7.669,0,0.0418,0.153,0.000368,0.125,0.248,127.993,4,176098,Hiphop
20459,0.607,0.8140000000000001,0,-7.968999999999999,1,0.365,0.392,0.0,0.513,0.638,178.49400000000003,4,188720,Hiphop
20683,0.748,0.767,11,-7.806,0,0.172,0.0267,0.0,0.3339999999999999,0.519,133.929,4,222200,Hiphop
20939,0.642,0.764,7,-4.891,1,0.316,0.0983,0.0,0.206,0.833,192.054,4,245714,Hiphop
19692,0.775,0.5589999999999999,2,-8.149,1,0.0474,0.0102,0.0,0.1159999999999999,0.489,129.014,4,197209,Hiphop
20208,0.6940000000000001,0.747,1,-3.636,0,0.0863,0.0399,0.345,0.3829999999999999,0.935,190.066,4,109412,Hiphop
21300,0.733,0.5579999999999999,11,-5.56,0,0.278,0.204,0.0,0.695,0.5660000000000001,169.15400000000002,4,253973,Hiphop
20760,0.5710000000000001,0.8690000000000001,1,-5.48,0,0.42,0.0675,0.0,0.0485,0.503,169.695,4,207680,Hiphop
21159,0.444,0.866,7,-6.2170000000000005,1,0.111,0.0006219999999999,4.72e-05,0.105,0.375,189.936,4,235120,Hiphop
20857,0.5579999999999999,0.861,4,-7.705,0,0.26,0.0977,0.0014,0.0946,0.556,171.56799999999998,4,366293,Hiphop
19147,0.935,0.608,4,-5.582999999999999,0,0.233,0.102,0.0,0.0891,0.8290000000000001,193.826,4,255547,Hiphop
19062,0.506,0.83,10,-5.861000000000001,0,0.218,0.287,7.190000000000001e-05,0.148,0.691,181.65,4,265267,Hiphop
18913,0.925,0.3879999999999999,2,-10.508,1,0.419,0.3339999999999999,0.0,0.332,0.359,105.056,4,287840,Hiphop
21173,0.627,0.647,2,-10.611,0,0.253,0.513,0.0,0.18,0.674,176.05599999999998,4,191893,Hiphop
19985,0.74,0.787,2,-6.343,1,0.0493,0.0794,0.0,0.122,0.178,109.966,4,195227,Hiphop
19061,0.6579999999999999,0.607,1,-5.678,1,0.205,0.0127,0.0,0.159,0.171,149.934,4,324569,Hiphop
19264,0.785,0.7929999999999999,1,-7.915,1,0.163,0.22,0.718,0.124,0.655,177.804,4,310600,Hiphop
18795,0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,157.14,5,224893,Hiphop
21424,0.7020000000000001,0.406,11,-13.493,1,0.452,0.1889999999999999,0.0,0.172,0.74,148.164,4,229120,Hiphop
21168,0.61,0.563,5,-8.248,1,0.124,0.0135,1.47e-06,0.154,0.511,175.926,4,201819,Hiphop
20104,0.53,0.688,9,-7.482,0,0.1689999999999999,0.0335,4.91e-05,0.0886,0.389,175.13,4,209377,Hiphop
19522,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,160.126,4,404107,Hiphop
19051,0.7490000000000001,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,4,216013,Hiphop
18497,0.75,0.84,6,-4.855,1,0.349,0.369,0.0,0.0916,0.8009999999999999,198.108,4,213760,Hiphop
20827,0.715,0.733,1,-7.068,1,0.262,0.134,0.0,0.157,0.897,175.33,4,295173,Hiphop
19446,0.711,0.608,8,-4.008,0,0.0754,0.0446,7.56e-05,0.123,0.7909999999999999,164.896,4,304027,Hiphop
21141,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.5710000000000001,0.506,184.818,4,298773,Hiphop
18599,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.6759999999999999,172.824,4,223440,Hiphop
20404,0.622,0.46,7,-8.389,0,0.0372,0.14,0.0003689999999999,0.119,0.514,183.241,4,242341,Hiphop
18975,0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,5,208653,Hiphop
20879,0.723,0.82,8,-5.774,1,0.2,0.426,0.0,0.173,0.733,186.058,4,206478,Hiphop
19783,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,4,157643,Hiphop
18641,0.706,0.688,1,-6.357,1,0.2689999999999999,0.151,0.0,0.466,0.313,125.966,4,330783,Hiphop
19052,0.944,0.949,1,-5.606,0,0.19,0.0724,0.0,0.348,0.763,116.012,4,223360,Hiphop
20945,0.809,0.8109999999999999,5,-6.412000000000001,1,0.2689999999999999,0.00469,1.93e-05,0.0946,0.7659999999999999,104.035,4,161538,Hiphop
18511,0.8909999999999999,0.7140000000000001,4,-6.055,0,0.14,0.2019999999999999,0.000234,0.0521,0.818,201.944,4,267267,Hiphop
20804,0.7340000000000001,0.466,10,-8.658,0,0.4639999999999999,0.243,0.0,0.106,0.7879999999999999,178.636,4,208360,Hiphop
19658,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,4,213132,Hiphop
19197,0.677,0.89,6,-5.46,0,0.159,0.0123,0.0,0.321,0.622,192.018,4,193707,Hiphop
19404,0.7090000000000001,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,3,278067,Hiphop
20755,0.551,0.773,11,-6.577999999999999,0,0.1009999999999999,0.0673,3.39e-05,0.0511,0.649,180.00599999999997,4,159293,Hiphop
18691,0.701,0.585,7,-8.212,1,0.228,0.159,0.0,0.411,0.43,199.974,4,97145,Hiphop
19643,0.684,0.568,7,-3.0610000000000004,1,0.263,0.351,0.0,0.372,0.5720000000000001,160.041,4,137617,Hiphop
21371,0.633,0.924,6,-3.354,0,0.31,0.0989,0.0,0.466,0.7909999999999999,192.716,4,236133,Hiphop
19902,0.58,0.6729999999999999,9,-6.17,1,0.424,0.36,3.97e-05,0.536,0.418,176.266,4,214653,Hiphop
19903,0.503,0.833,7,-7.357,0,0.297,0.267,0.0,0.345,0.514,153.934,4,315121,Hiphop
18700,0.608,0.6990000000000001,6,-8.267000000000001,1,0.114,0.139,0.0,0.242,0.784,146.941,4,182680,Hiphop
18685,0.6809999999999999,0.635,7,-9.491,1,0.262,0.907,0.0843,0.157,0.225,139.998,4,203940,Hiphop
20864,0.7859999999999999,0.511,7,-6.66,1,0.286,0.0825,0.0,0.12,0.5870000000000001,160.0,4,234133,Hiphop
19959,0.81,0.551,4,-8.647,1,0.11,0.0848,1.07e-05,0.111,0.765,118.018,4,192285,Hiphop
18548,0.81,0.7909999999999999,7,-5.909,1,0.181,0.0893,0.0,0.0838,0.948,153.067,4,314400,Hiphop
21481,0.735,0.8240000000000001,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,200.404,4,211666,Hiphop
19738,0.767,0.476,0,-12.675999999999998,1,0.126,0.379,0.0,0.106,0.38,129.96200000000002,4,243270,Hiphop
18529,0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,176.03400000000002,4,240800,Hiphop
20035,0.8740000000000001,0.58,9,-6.164,1,0.215,0.0021,0.0,0.11,0.434,171.0,4,213358,Hiphop
18671,0.775,0.5539999999999999,7,-6.448,0,0.3229999999999999,0.326,0.0,0.108,0.175,144.047,4,214955,Hiphop
19024,0.7490000000000001,0.745,2,-10.625,1,0.1639999999999999,0.0005009999999999,0.00403,0.3329999999999999,0.481,203.944,4,195107,Hiphop
18636,0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,196.024,4,235533,Hiphop
21391,0.7509999999999999,0.818,7,-5.303999999999999,1,0.248,0.0308,0.0,0.138,0.205,193.96400000000003,4,208467,Hiphop
20364,0.787,0.941,1,-6.198,1,0.258,0.083,1.2e-05,0.314,0.525,142.05100000000002,4,268593,Hiphop
19040,0.8590000000000001,0.741,9,-3.201,0,0.35,0.0248,0.0,0.14,0.47,169.96599999999998,4,160853,Hiphop
23928,0.795,0.596,4,-6.704,0,0.0574,0.042,0.000222,0.102,0.382,124.064,4,242493,techhouse
24390,0.852,0.833,9,-4.535,1,0.0657,0.0264,0.812,0.0953,0.5529999999999999,125.009,4,246720,techhouse
23684,0.8590000000000001,0.8009999999999999,6,-6.516,0,0.0624,0.00116,0.598,0.0586,0.858,127.003,4,363085,techhouse
22032,0.743,0.841,9,-8.443999999999999,1,0.0426,0.0026,0.905,0.0348,0.299,123.998,4,375690,techhouse
23987,0.674,0.988,2,-5.979,1,0.0541,0.0345,0.8190000000000001,0.392,0.445,123.993,4,244355,techhouse
22760,0.8190000000000001,0.924,7,-6.135,1,0.0874,0.0155,0.639,0.0427,0.6829999999999999,124.995,4,238080,techhouse
22210,0.804,0.5379999999999999,0,-11.973,1,0.0745,0.00226,0.33,0.214,0.63,123.018,4,224403,techhouse
23961,0.631,0.951,5,-6.202999999999999,1,0.0439,0.108,0.836,0.173,0.703,124.007,4,219715,techhouse
24312,0.7909999999999999,0.833,1,-8.979,0,0.0569,0.000757,0.609,0.0772,0.883,126.021,4,325714,techhouse
24170,0.861,0.7979999999999999,0,-8.755,1,0.0536,0.00124,0.684,0.0624,0.328,123.001,4,291500,techhouse
22702,0.836,0.949,11,-4.127,0,0.0786,0.00295,0.247,0.0542,0.506,126.007,4,251429,techhouse
23991,0.8140000000000001,0.624,1,-5.1720000000000015,1,0.0392,0.000365,0.8959999999999999,0.059,0.55,126.009,4,184762,techhouse
23576,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,4,373547,techhouse
24336,0.7240000000000001,0.7240000000000001,6,-6.247000000000001,1,0.0414,0.000762,0.862,0.0657,0.153,125.037,4,242880,techhouse
21618,0.8009999999999999,0.858,2,-6.521,1,0.0546,0.0005009999999999,0.883,0.093,0.638,124.99,4,185280,techhouse
23043,0.7490000000000001,0.907,7,-6.997000000000001,0,0.0521,0.0056799999999999,0.482,0.102,0.51,124.016,4,216774,techhouse
23079,0.8809999999999999,0.883,11,-5.494,1,0.0633,0.0195,0.148,0.0825,0.966,124.016,4,225884,techhouse
24071,0.747,0.998,5,-5.934,1,0.0516,0.0207,0.705,0.058,0.7240000000000001,125.989,4,192381,techhouse
23332,0.85,0.993,4,-3.463,1,0.17,0.0126,0.419,0.186,0.647,125.05,4,184320,techhouse
21669,0.805,0.852,6,-9.832,0,0.126,0.00242,0.826,0.0393,0.285,124.98,4,432065,techhouse
21939,0.807,0.941,9,-11.829,0,0.0457,2.31e-05,0.848,0.0819999999999999,0.7829999999999999,126.003,4,370536,techhouse
22999,0.792,0.925,10,-6.164,0,0.045,0.000298,0.6459999999999999,0.0439,0.269,126.005,4,192381,techhouse
22615,0.8220000000000001,0.937,1,-6.55,1,0.0532,0.000993,0.87,0.664,0.214,125.005,4,360960,techhouse
22865,0.795,0.828,7,-6.039,1,0.0569,0.000267,0.901,0.0221,0.241,126.011,4,224762,techhouse
24281,0.807,0.757,6,-8.522,0,0.0594,0.00379,0.88,0.0395,0.565,124.008,4,310822,techhouse
21717,0.871,0.7090000000000001,9,-6.256,1,0.0541,0.000492,0.67,0.0953,0.467,124.989,4,395343,techhouse
22780,0.905,0.579,5,-9.104,1,0.0865,0.000218,0.116,0.0867,0.605,123.999,4,373033,techhouse
21588,0.8079999999999999,0.595,11,-10.795,0,0.0563,8.690000000000001e-05,0.883,0.0837,0.8109999999999999,126.017,4,430750,techhouse
23711,0.782,0.879,1,-5.2410000000000005,1,0.0603,0.000444,0.583,0.584,0.8190000000000001,124.011,4,348387,techhouse
22927,0.956,0.398,1,-8.748,1,0.168,0.00595,0.00129,0.0968,0.391,125.007,4,277934,techhouse
22676,0.879,0.924,9,-5.341,1,0.0689,0.00379,0.826,0.139,0.753,123.997,4,202258,techhouse
23638,0.802,0.899,7,-7.602,1,0.0477,0.000125,0.8190000000000001,0.0782,0.514,126.009,4,213333,techhouse
22404,0.7979999999999999,0.939,7,-9.558,1,0.06,0.0307,0.9,0.0651,0.593,128.00799999999998,4,412500,techhouse
24323,0.91,0.695,5,-9.602,0,0.0773,0.000431,0.826,0.112,0.588,124.027,4,294403,techhouse
22552,0.747,0.998,5,-5.934,1,0.0516,0.0207,0.705,0.058,0.7240000000000001,125.989,4,192381,techhouse
22910,0.957,0.684,7,-7.198,0,0.0755,0.00131,0.000662,0.11,0.873,125.005,4,222735,techhouse
23447,0.7090000000000001,0.969,0,-3.665,0,0.0967,0.000508,0.647,0.0292,0.894,125.037,4,341760,techhouse
22548,0.906,0.491,7,-8.98,1,0.0702,0.00344,0.156,0.0645,0.215,123.996,4,406954,techhouse
22788,0.833,0.89,7,-7.994,1,0.0568,0.0228,0.537,0.0342,0.675,119.997,4,449245,techhouse
24147,0.858,0.737,1,-10.935,0,0.0692,0.00809,0.431,0.0883,0.6679999999999999,123.009,4,374392,techhouse
22284,0.8270000000000001,0.905,2,-5.2010000000000005,1,0.0668,0.0554,0.8109999999999999,0.0493,0.696,124.987,4,338863,techhouse
23302,0.746,0.939,10,-5.122999999999998,0,0.0852,0.0033,0.117,0.363,0.6709999999999999,124.997,4,180090,techhouse
23115,0.6970000000000001,0.923,0,-5.488,1,0.13,5.539999999999999e-05,7.25e-05,0.0497,0.69,124.99,4,180480,techhouse
22216,0.8079999999999999,0.962,6,-6.666,0,0.14,0.000109,0.933,0.0691,0.701,123.992,4,189202,techhouse
22901,0.765,0.981,1,-6.07,1,0.0567,0.00023,0.333,0.0686,0.732,124.988,4,307320,techhouse
23019,0.77,0.983,7,-7.512,1,0.0503,0.00037,0.821,0.245,0.917,124.979,4,405250,techhouse
21736,0.851,0.866,6,-5.078,1,0.0532,0.00356,0.415,0.111,0.609,125.994,4,188089,techhouse
23216,0.799,0.795,0,-8.082,1,0.0654,5.95e-05,0.916,0.0841,0.755,127.992,4,405566,techhouse
23846,0.8109999999999999,0.833,10,-8.609,0,0.0511,0.000634,0.914,0.0638,0.278,123.999,4,373748,techhouse
21843,0.961,0.5529999999999999,7,-7.331,0,0.0701,0.0962,0.04,0.114,0.434,122.006,4,210000,techhouse
22631,0.6609999999999999,0.88,1,-7.499,1,0.038,0.00352,0.00359,0.369,0.214,124.991,4,188000,techhouse
23092,0.802,0.912,6,-5.7410000000000005,0,0.0451,0.000574,0.591,0.127,0.8240000000000001,125.986,4,214120,techhouse
23241,0.777,0.512,10,-9.613,1,0.0403,3.74e-05,0.904,0.1,0.483,124.998,4,524160,techhouse
24171,0.504,0.942,1,-4.814,1,0.053,0.0137,0.00162,0.084,0.0334,124.045,4,226452,techhouse
21893,0.807,0.981,11,-7.936,1,0.0494,0.000175,0.921,0.0502,0.765,124.997,4,372480,techhouse
21699,0.805,0.938,9,-5.437,0,0.0481,0.000125,0.905,0.089,0.933,124.004,4,375000,techhouse
21577,0.856,0.895,6,-3.908,0,0.0692,0.0101,0.0975,0.0696,0.634,125.952,4,199996,techhouse
23030,0.804,0.93,6,-7.559,1,0.0612,0.00103,0.8959999999999999,0.0357,0.96,127.007,4,366614,techhouse
24183,0.813,0.6579999999999999,9,-7.6320000000000014,0,0.0617,0.000283,0.895,0.0701,0.664,124.023,4,264392,techhouse
23145,0.813,0.6579999999999999,9,-7.6320000000000014,0,0.0617,0.000283,0.895,0.0701,0.664,124.023,4,264392,techhouse
23111,0.711,0.983,1,-8.243,0,0.106,0.142,0.6729999999999999,0.34,0.108,125.016,4,219638,techhouse
23644,0.8109999999999999,0.8029999999999999,4,-7.075,1,0.0545,0.000119,0.866,0.0747,0.326,123.009,4,265366,techhouse
21570,0.879,0.924,9,-5.341,1,0.0689,0.00379,0.826,0.139,0.753,123.997,4,202258,techhouse
23860,0.77,0.6890000000000001,11,-6.912000000000001,0,0.0532,0.000197,0.6459999999999999,0.077,0.201,125.008,4,345600,techhouse
23922,0.809,0.895,4,-11.005,0,0.053,0.00399,0.836,0.0535,0.4320000000000001,124.995,4,403200,techhouse
23465,0.728,0.963,9,-6.547999999999999,1,0.0428,0.000699,0.895,0.0675,0.967,126.976,4,227717,techhouse
21703,0.807,0.8590000000000001,6,-5.767,0,0.0583,0.0124,0.912,0.115,0.528,123.994,4,344032,techhouse
21627,0.8420000000000001,0.903,8,-5.265,1,0.0429,1.95e-05,0.851,0.109,0.946,126.003,4,203810,techhouse
23252,0.8109999999999999,0.779,0,-8.993,1,0.198,0.0322,0.466,0.0597,0.442,124.018,4,225121,techhouse
23812,0.598,0.59,10,-11.465,0,0.103,0.0141,0.7879999999999999,0.112,0.0639,122.046,4,255738,techhouse
22119,0.8740000000000001,0.611,6,-6.881,0,0.065,0.0372,0.331,0.0475,0.893,124.009,4,352076,techhouse
23491,0.755,0.932,8,-7.082999999999998,1,0.0729,0.000607,0.575,0.162,0.8440000000000001,124.999,4,326400,techhouse
21525,0.8059999999999999,0.95,7,-6.782,1,0.0811,0.000957,0.92,0.113,0.58,127.997,4,197499,techhouse
24461,0.805,0.774,7,-9.435,1,0.0579,0.000528,0.846,0.0451,0.343,124.978,4,338500,techhouse
21814,0.736,0.912,5,-4.343999999999999,1,0.0799,0.000192,0.87,0.0642,0.244,125.016,4,186479,techhouse
22218,0.809,0.987,8,-7.019,1,0.0481,0.000169,0.777,0.035,0.6509999999999999,125.005,4,445440,techhouse
22437,0.68,0.965,8,-6.117999999999999,0,0.0587,0.0312,0.962,0.0711,0.291,125.991,4,226667,techhouse
22082,0.773,0.939,5,-6.357,1,0.0474,0.00147,0.732,0.141,0.928,125.015,4,230880,techhouse
22414,0.8079999999999999,0.962,4,-9.241,0,0.0703,0.000531,0.93,0.302,0.906,122.989,4,375651,techhouse
21846,0.8,0.5870000000000001,1,-10.481,1,0.0579,0.00151,0.737,0.0936,0.264,122.007,4,452779,techhouse
22060,0.807,0.917,1,-7.148,0,0.0587,4.84e-05,0.938,0.0968,0.333,126.995,4,333544,techhouse
22526,0.915,0.645,8,-8.175,1,0.201,0.00255,0.813,0.0524,0.467,129.001,4,350656,techhouse
23786,0.7979999999999999,0.898,0,-7.569,1,0.0557,0.000981,0.883,0.0331,0.71,126.012,4,275850,techhouse
21957,0.81,0.802,11,-9.738,0,0.0809,0.00514,0.909,0.0498,0.797,123.014,4,359262,techhouse
23466,0.8,0.767,10,-7.545,0,0.058,0.000456,0.662,0.0539,0.846,124.995,4,414720,techhouse
23929,0.8740000000000001,0.621,5,-8.38,0,0.0684,0.000125,0.411,0.06,0.593,124.982,4,430835,techhouse
23548,0.805,0.772,2,-8.429,1,0.0503,0.000971,0.952,0.0631,0.0547,124.991,4,360096,techhouse
23375,0.736,0.987,7,-5.468,1,0.0599,0.0348,0.7659999999999999,0.0822,0.672,125.009,4,215040,techhouse
24026,0.789,0.967,7,-10.337,1,0.0551,0.00564,0.8009999999999999,0.453,0.831,126.047,4,373333,techhouse
22490,0.8059999999999999,0.971,11,-5.858,0,0.0594,0.000768,0.8390000000000001,0.0283,0.675,124.998,4,179020,techhouse
23166,0.883,0.629,10,-7.204,0,0.0622,0.00106,0.805,0.152,0.107,124.005,4,358137,techhouse
22455,0.747,0.957,11,-5.171,0,0.132,0.00015,0.622,0.108,0.561,126.028,4,202058,techhouse
