danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,audio_features,16DhvbuyvJob4Q9GHNYu2n,spotify:track:16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/tracks/16DhvbuyvJob4Q9GHNYu2n,https://api.spotify.com/v1/audio-analysis/16DhvbuyvJob4Q9GHNYu2n,216760,4,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,She Hates Me,alt-rock
0.394,0.327,4,-14.291,1,0.114,0.849,0.0,0.125,0.411,93.358,audio_features,7JIIY2oDPFkURYMCLJuzhe,spotify:track:7JIIY2oDPFkURYMCLJuzhe,https://api.spotify.com/v1/tracks/7JIIY2oDPFkURYMCLJuzhe,https://api.spotify.com/v1/audio-analysis/7JIIY2oDPFkURYMCLJuzhe,150320,4,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,"Elliot's Song - From ""Euphoria"" An HBO Original Series",alt-rock
0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,audio_features,5z6xHjCZr7a7AIcy8sPBKy,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/audio-analysis/5z6xHjCZr7a7AIcy8sPBKy,209267,4,Alien Ant Farm,6TZdvF1kFzwnQLgHQynzsO,Smooth Criminal,alt-rock
0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,audio_features,305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,213800,4,Jet,5ypxebeHEIXjMtJb17uJlI,Are You Gonna Be My Girl,alt-rock
0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,audio_features,40LQiUUUKXVGyNs09lHVjW,spotify:track:40LQiUUUKXVGyNs09lHVjW,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,https://api.spotify.com/v1/audio-analysis/40LQiUUUKXVGyNs09lHVjW,261853,4,Hinder,6BMhCQJYHxxKAeqYS1p5rY,Lips Of An Angel,alt-rock
0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,audio_features,7lGKEWMXVWWTt3X71Bv44I,spotify:track:7lGKEWMXVWWTt3X71Bv44I,https://api.spotify.com/v1/tracks/7lGKEWMXVWWTt3X71Bv44I,https://api.spotify.com/v1/audio-analysis/7lGKEWMXVWWTt3X71Bv44I,193547,4,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,Unsteady,alt-rock
0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,audio_features,7CpbhqKUedOIrcvc94p60Y,spotify:track:7CpbhqKUedOIrcvc94p60Y,https://api.spotify.com/v1/tracks/7CpbhqKUedOIrcvc94p60Y,https://api.spotify.com/v1/audio-analysis/7CpbhqKUedOIrcvc94p60Y,201960,4,Drowning Pool,1E4r4z7ivGUcSAnCbINJ9v,Bodies,alt-rock
0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,audio_features,4BdGO1CaObRD4La9l5Zanz,spotify:track:4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/tracks/4BdGO1CaObRD4La9l5Zanz,https://api.spotify.com/v1/audio-analysis/4BdGO1CaObRD4La9l5Zanz,243147,4,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Sit Next to Me,alt-rock
0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,audio_features,25CMmGsl22APKhfuj4Tp7j,spotify:track:25CMmGsl22APKhfuj4Tp7j,https://api.spotify.com/v1/tracks/25CMmGsl22APKhfuj4Tp7j,https://api.spotify.com/v1/audio-analysis/25CMmGsl22APKhfuj4Tp7j,264707,4,Staind,5KDIH2gF0VpelTqyQS7udb,It's Been Awhile,alt-rock
0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,audio_features,3YuaBvuZqcwN3CEAyyoaei,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,293960,4,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,Like a Stone,alt-rock
0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,audio_features,1xLs8Mu1QEVbGCpyHQ2r2U,spotify:track:1xLs8Mu1QEVbGCpyHQ2r2U,https://api.spotify.com/v1/tracks/1xLs8Mu1QEVbGCpyHQ2r2U,https://api.spotify.com/v1/audio-analysis/1xLs8Mu1QEVbGCpyHQ2r2U,139907,4,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,Why,alt-rock
0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,audio_features,7IL8PSVwLOJxqYne6azxQv,spotify:track:7IL8PSVwLOJxqYne6azxQv,https://api.spotify.com/v1/tracks/7IL8PSVwLOJxqYne6azxQv,https://api.spotify.com/v1/audio-analysis/7IL8PSVwLOJxqYne6azxQv,234093,4,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Pretty Boy,alt-rock
0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,audio_features,0M955bMOoilikPXwKLYpoi,spotify:track:0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/tracks/0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/audio-analysis/0M955bMOoilikPXwKLYpoi,231480,4,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,I Hate Everything About You,alt-rock
0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,audio_features,37mfTcSlX60JtAvAETytGs,spotify:track:37mfTcSlX60JtAvAETytGs,https://api.spotify.com/v1/tracks/37mfTcSlX60JtAvAETytGs,https://api.spotify.com/v1/audio-analysis/37mfTcSlX60JtAvAETytGs,195717,4,I DONT KNOW HOW BUT THEY FOUND ME,0Raaw7kr1Vzat4ZvHzjsJR,Choke,alt-rock
0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,audio_features,1UqhkbzB1kuFwt2iy4h29Q,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/tracks/1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/audio-analysis/1UqhkbzB1kuFwt2iy4h29Q,249520,3,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,Cough Syrup,alt-rock
0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,audio_features,3IyCL4Em1GOpNGDf451Hg1,spotify:track:3IyCL4Em1GOpNGDf451Hg1,https://api.spotify.com/v1/tracks/3IyCL4Em1GOpNGDf451Hg1,https://api.spotify.com/v1/audio-analysis/3IyCL4Em1GOpNGDf451Hg1,187653,4,The Struts,3lDpdwM8KILepMHqBWUhIA,Could Have Been Me,alt-rock
0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,audio_features,5FZxsHWIvUsmSK1IAvm2pp,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/tracks/5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/audio-analysis/5FZxsHWIvUsmSK1IAvm2pp,255627,4,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,Best of You,alt-rock
0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,audio_features,5Az8KU81g2aLBbJN67F2CI,spotify:track:5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/tracks/5Az8KU81g2aLBbJN67F2CI,https://api.spotify.com/v1/audio-analysis/5Az8KU81g2aLBbJN67F2CI,244693,4,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,Mind Over Matter,alt-rock
0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307,4,Declan McKenna,2D4FOOOtWycb3Aw9nY5n3c,Brazil,alt-rock
0.286,0.445,6,-8.087,1,0.0347,0.355,0.0,0.114,0.278,50.827,audio_features,727Z2S2mtNH46CbP9EWPwY,spotify:track:727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/tracks/727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/audio-analysis/727Z2S2mtNH46CbP9EWPwY,217352,4,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,If You Love Her,alt-rock
0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,1gyee1JuFFiP476LQpRMYU,spotify:track:1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/tracks/1gyee1JuFFiP476LQpRMYU,https://api.spotify.com/v1/audio-analysis/1gyee1JuFFiP476LQpRMYU,238400,3,Chevelle,56dO9zeHKuU5Gvfc2kxHNw,The Red,alt-rock
0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707,4,KALEO,7jdFEYD2LTYjfwxOdlVjmc,Way down We Go,alt-rock
0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,audio_features,0fYVliAYKHuPmECRs1pbRf,spotify:track:0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf,195200,4,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,Renegades,alt-rock
0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,audio_features,4e9eGQYsOiBcftrWXwsVco,spotify:track:4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/tracks/4e9eGQYsOiBcftrWXwsVco,https://api.spotify.com/v1/audio-analysis/4e9eGQYsOiBcftrWXwsVco,235053,4,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,Aerials,alt-rock
0.185,0.948,8,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,audio_features,1Q2fYlSdwuutWj3QplhY9q,spotify:track:1Q2fYlSdwuutWj3QplhY9q,https://api.spotify.com/v1/tracks/1Q2fYlSdwuutWj3QplhY9q,https://api.spotify.com/v1/audio-analysis/1Q2fYlSdwuutWj3QplhY9q,207587,3,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,Riot,alt-rock
0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,audio_features,4dyx5SzxPPaD8xQIid5Wjj,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj,276693,4,Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86,Young Folks,alt-rock
0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,audio_features,2xql0pid3EUwW38AsywxhV,spotify:track:2xql0pid3EUwW38AsywxhV,https://api.spotify.com/v1/tracks/2xql0pid3EUwW38AsywxhV,https://api.spotify.com/v1/audio-analysis/2xql0pid3EUwW38AsywxhV,244013,4,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Reflections,alt-rock
0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,audio_features,3NLrRZoMF0Lx6zTlYqeIo4,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4,https://api.spotify.com/v1/audio-analysis/3NLrRZoMF0Lx6zTlYqeIo4,238733,4,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,Here Without You,alt-rock
0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,audio_features,6XcfKZvJio9Z0fQy11GnNX,spotify:track:6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/tracks/6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/audio-analysis/6XcfKZvJio9Z0fQy11GnNX,204878,4,lovelytheband,4KJ6jujcNPzOyhdNoiNftp,broken,alt-rock
0.572,0.961,7,-3.089,1,0.0625,0.000734,0.021,0.207,0.818,76.998,audio_features,3rjM7GhxdVq1YySsHBs21i,spotify:track:3rjM7GhxdVq1YySsHBs21i,https://api.spotify.com/v1/tracks/3rjM7GhxdVq1YySsHBs21i,https://api.spotify.com/v1/audio-analysis/3rjM7GhxdVq1YySsHBs21i,186600,4,Nickelback,6deZN1bslXzeGvOLaLMOIF,Animals,alt-rock
0.609,0.935,6,-2.941,1,0.0479,0.0029,0.000359,0.188,0.498,95.957,audio_features,2CGDxXXYbkPOyRXHzQbqkT,spotify:track:2CGDxXXYbkPOyRXHzQbqkT,https://api.spotify.com/v1/tracks/2CGDxXXYbkPOyRXHzQbqkT,https://api.spotify.com/v1/audio-analysis/2CGDxXXYbkPOyRXHzQbqkT,252400,4,Saliva,5S6hjAxgxjsLylsTtMIimO,Click Click Boom,alt-rock
0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,audio_features,0EYOdF5FCkgOJJla8DI2Md,spotify:track:0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/tracks/0EYOdF5FCkgOJJla8DI2Md,https://api.spotify.com/v1/audio-analysis/0EYOdF5FCkgOJJla8DI2Md,255467,4,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,B.Y.O.B.,alt-rock
0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,audio_features,1EryAkZ0VHstC6haIxVBiE,spotify:track:1EryAkZ0VHstC6haIxVBiE,https://api.spotify.com/v1/tracks/1EryAkZ0VHstC6haIxVBiE,https://api.spotify.com/v1/audio-analysis/1EryAkZ0VHstC6haIxVBiE,241533,4,Deftones,6Ghvu1VvMGScGpOUJBAHNH,Sextape,alt-rock
0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,audio_features,6tsojOQ5wHaIjKqIryLZK6,spotify:track:6tsojOQ5wHaIjKqIryLZK6,https://api.spotify.com/v1/tracks/6tsojOQ5wHaIjKqIryLZK6,https://api.spotify.com/v1/audio-analysis/6tsojOQ5wHaIjKqIryLZK6,263440,4,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,All My Life,alt-rock
0.431,0.938,3,-4.507,0,0.0542,0.00805,0.0,0.138,0.523,157.462,audio_features,6lSr3iZTC144PKhvbPFzMp,spotify:track:6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/tracks/6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/audio-analysis/6lSr3iZTC144PKhvbPFzMp,304000,4,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,Blurry,alt-rock
0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,audio_features,57Xjny5yNzAcsxnusKmAfA,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA,219827,4,The Strokes,0epOFNiUfyON9EYx7Tpr6V,Reptilia,alt-rock
0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4,The Strokes,0epOFNiUfyON9EYx7Tpr6V,Last Nite,alt-rock
0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,audio_features,4CbKVDZkYKdv69I4bCaKUq,spotify:track:4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/tracks/4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/audio-analysis/4CbKVDZkYKdv69I4bCaKUq,186813,4,Skillet,49bzE5vRBRIota4qeHtQM8,Hero,alt-rock
0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.025,audio_features,0i8JFpqe9cKwnrcvoNgl1L,spotify:track:0i8JFpqe9cKwnrcvoNgl1L,https://api.spotify.com/v1/tracks/0i8JFpqe9cKwnrcvoNgl1L,https://api.spotify.com/v1/audio-analysis/0i8JFpqe9cKwnrcvoNgl1L,229933,4,Skillet,49bzE5vRBRIota4qeHtQM8,Feel Invincible,alt-rock
0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,audio_features,44NRdYQw7P0GWuiunRv3hr,spotify:track:44NRdYQw7P0GWuiunRv3hr,https://api.spotify.com/v1/tracks/44NRdYQw7P0GWuiunRv3hr,https://api.spotify.com/v1/audio-analysis/44NRdYQw7P0GWuiunRv3hr,246040,4,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,I Stand Alone,alt-rock
0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,audio_features,5ynxx6zC4dgzsMHLYQ04Dc,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,https://api.spotify.com/v1/tracks/5ynxx6zC4dgzsMHLYQ04Dc,https://api.spotify.com/v1/audio-analysis/5ynxx6zC4dgzsMHLYQ04Dc,207213,4,Seether,6B5c4sch27tWHAGdarpPaW,Remedy,alt-rock
0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,audio_features,6PwjJ58I4t7Mae9xfZ9l9v,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/tracks/6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/audio-analysis/6PwjJ58I4t7Mae9xfZ9l9v,197200,4,The Killers,0C0XlULifJtAgn6ZNCW2eu,Somebody Told Me,alt-rock
0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0.0,0.27,0.618,147.974,audio_features,6ZxrUCaynLgKSUudACOTwj,spotify:track:6ZxrUCaynLgKSUudACOTwj,https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj,https://api.spotify.com/v1/audio-analysis/6ZxrUCaynLgKSUudACOTwj,194227,4,Crossfade,4IR8ZkpbyyKrqsIzchF3NB,Cold,alt-rock
0.473,0.871,9,-4.893,1,0.0456,0.0216,0.0,0.0525,0.47,146.975,audio_features,1zN6ynJG4PdR61YWv4PQ3Y,spotify:track:1zN6ynJG4PdR61YWv4PQ3Y,https://api.spotify.com/v1/tracks/1zN6ynJG4PdR61YWv4PQ3Y,https://api.spotify.com/v1/audio-analysis/1zN6ynJG4PdR61YWv4PQ3Y,198507,4,Flyleaf,4IliztYDlfMvzQzbx50o60,All Around Me,alt-rock
0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,audio_features,3zjjzKg16tczCMwckGKGuH,spotify:track:3zjjzKg16tczCMwckGKGuH,https://api.spotify.com/v1/tracks/3zjjzKg16tczCMwckGKGuH,https://api.spotify.com/v1/audio-analysis/3zjjzKg16tczCMwckGKGuH,203080,4,Weathers,4OTFxPi5CtWyj1NThDe6z5,Happy Pills,alt-rock
0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,audio_features,7vguMCv8uVuZLiQJ156u3Z,spotify:track:7vguMCv8uVuZLiQJ156u3Z,https://api.spotify.com/v1/tracks/7vguMCv8uVuZLiQJ156u3Z,https://api.spotify.com/v1/audio-analysis/7vguMCv8uVuZLiQJ156u3Z,180691,4,Sam Tinnesz,70TsVY28EcEUYSGG5Yw7mp,Play with Fire (feat. Yacht Money),alt-rock
0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,audio_features,2UZtI2HUyLRzqBjodvcUmY,spotify:track:2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/tracks/2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/audio-analysis/2UZtI2HUyLRzqBjodvcUmY,233173,4,Theory of a Deadman,74eX4C98E4FCrAMl39qRsJ,Rx (Medicate),alt-rock
0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,audio_features,0815caqt2Lytro5EIzMufT,spotify:track:0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT,https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT,195493,3,Lifehouse,5PokPZn11xzZXyXSfnvIM3,You And Me,alt-rock
0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,audio_features,3FM33HqRlV7J1QJoPOnd2u,spotify:track:3FM33HqRlV7J1QJoPOnd2u,https://api.spotify.com/v1/tracks/3FM33HqRlV7J1QJoPOnd2u,https://api.spotify.com/v1/audio-analysis/3FM33HqRlV7J1QJoPOnd2u,193107,4,Phoenix,1xU878Z1QtBldR7ru9owdU,1901,alt-rock
0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,audio_features,5Mw9bXG1dLNhbjofkVS2oR,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/tracks/5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/audio-analysis/5Mw9bXG1dLNhbjofkVS2oR,535963,4,Hillsong UNITED,74cb3MG0x0BOnYNW1uXYnM,Oceans (Where Feet May Fail),alt-rock
0.661,0.978,1,-3.064,0,0.107,0.0247,0.0,0.0856,0.592,98.019,audio_features,5XfQTbialQHn9PhDb0p85H,spotify:track:5XfQTbialQHn9PhDb0p85H,https://api.spotify.com/v1/tracks/5XfQTbialQHn9PhDb0p85H,https://api.spotify.com/v1/audio-analysis/5XfQTbialQHn9PhDb0p85H,204960,4,Buckcherry,0yN7xI1blow9nYIK0R8nM7,Crazy Bitch,alt-rock
0.485,0.843,1,-3.993,0,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,audio_features,6rrKbzJGGDlSZgLphopS49,spotify:track:6rrKbzJGGDlSZgLphopS49,https://api.spotify.com/v1/tracks/6rrKbzJGGDlSZgLphopS49,https://api.spotify.com/v1/audio-analysis/6rrKbzJGGDlSZgLphopS49,192107,4,The Score,2q3GG88dVwuQPF4FmySr9I,Unstoppable,alt-rock
0.504,0.957,0,-2.657,1,0.0529,0.00298,0.0,0.187,0.676,135.013,audio_features,5m7on0zpnmeAXy72ANrmfU,spotify:track:5m7on0zpnmeAXy72ANrmfU,https://api.spotify.com/v1/tracks/5m7on0zpnmeAXy72ANrmfU,https://api.spotify.com/v1/audio-analysis/5m7on0zpnmeAXy72ANrmfU,205627,4,Theory of a Deadman,74eX4C98E4FCrAMl39qRsJ,Bad Girlfriend,alt-rock
0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,audio_features,3Fzlg5r1IjhLk2qRw667od,spotify:track:3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,232693,4,Toploader,6xeFne1rkxMhKSW3ipvkdV,Dancing in the Moonlight,alt-rock
0.488,0.842,6,-5.926,1,0.0469,0.0116,0.00127,0.146,0.41,90.003,audio_features,5omWAB5iNMHvbAfBSzkdu8,spotify:track:5omWAB5iNMHvbAfBSzkdu8,https://api.spotify.com/v1/tracks/5omWAB5iNMHvbAfBSzkdu8,https://api.spotify.com/v1/audio-analysis/5omWAB5iNMHvbAfBSzkdu8,187347,4,Sick Puppies,7qAcXJgt1PWnxwUgxMdyuk,You're Going Down,alt-rock
0.393,0.487,0,-6.348,1,0.0337,0.229,0.0,0.128,0.3,151.958,audio_features,77KnJc8o5G1eKVwX5ywMeZ,spotify:track:77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/tracks/77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/audio-analysis/77KnJc8o5G1eKVwX5ywMeZ,230867,4,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,Mind Over Matter (Reprise),alt-rock
0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,audio_features,7hm4HTk9encxT0LYC0J6oI,spotify:track:7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,183440,4,The Strokes,0epOFNiUfyON9EYx7Tpr6V,Someday,alt-rock
0.409,0.783,6,-5.083,0,0.0731,0.000422,0.000354,0.0664,0.313,145.541,audio_features,3pO37BXsjMC2wApALxGbuB,spotify:track:3pO37BXsjMC2wApALxGbuB,https://api.spotify.com/v1/tracks/3pO37BXsjMC2wApALxGbuB,https://api.spotify.com/v1/audio-analysis/3pO37BXsjMC2wApALxGbuB,229867,4,10 Years,0REMf7H0VP6DwfZ9MbuWph,Wasteland,alt-rock
0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,audio_features,1jq28NGw6wdtFKx8MBPy6C,spotify:track:1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/tracks/1jq28NGw6wdtFKx8MBPy6C,https://api.spotify.com/v1/audio-analysis/1jq28NGw6wdtFKx8MBPy6C,212347,4,Nickelback,6deZN1bslXzeGvOLaLMOIF,Burn It to the Ground,alt-rock
0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,audio_features,2Iq6HhIquO7JKr0KfTNLzU,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/tracks/2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/audio-analysis/2Iq6HhIquO7JKr0KfTNLzU,204812,4,Saint Motel,1dWEYMPtNmvSVaDNLgB6NV,My Type,alt-rock
0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,audio_features,6NvRxjfYkkT2SpirAlmsjH,spotify:track:6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/tracks/6NvRxjfYkkT2SpirAlmsjH,https://api.spotify.com/v1/audio-analysis/6NvRxjfYkkT2SpirAlmsjH,278707,4,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,No One Knows,alt-rock
