,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
1480,0.237,0.717,9,-4.121,1,0.0475,0.00171,0.00683,0.156,0.318,150.925,audio_features,3sPpTsMNzlyJJx9LLJFT0e,spotify:track:3sPpTsMNzlyJJx9LLJFT0e,https://api.spotify.com/v1/tracks/3sPpTsMNzlyJJx9LLJFT0e,https://api.spotify.com/v1/audio-analysis/3sPpTsMNzlyJJx9LLJFT0e,248907,3,A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,TalkTalk,rock
1481,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,audio_features,0ADZ5dmXhlfzjMw6lefoPl,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,https://api.spotify.com/v1/tracks/0ADZ5dmXhlfzjMw6lefoPl,https://api.spotify.com/v1/audio-analysis/0ADZ5dmXhlfzjMw6lefoPl,238173,4,Nickelback,6deZN1bslXzeGvOLaLMOIF,Far Away,rock
1482,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,audio_features,3IsWNivZZHYURT2kTIvBDU,spotify:track:3IsWNivZZHYURT2kTIvBDU,https://api.spotify.com/v1/tracks/3IsWNivZZHYURT2kTIvBDU,https://api.spotify.com/v1/audio-analysis/3IsWNivZZHYURT2kTIvBDU,215853,4,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,Just Breathe,rock
1483,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Numb,rock
1484,0.291,0.814,11,-4.261,0,0.0413,0.0907,0.203,0.638,0.461,164.771,audio_features,1gL9aBoBJI0nfk2WdpaKi3,spotify:track:1gL9aBoBJI0nfk2WdpaKi3,https://api.spotify.com/v1/tracks/1gL9aBoBJI0nfk2WdpaKi3,https://api.spotify.com/v1/audio-analysis/1gL9aBoBJI0nfk2WdpaKi3,196933,4,Midlake,4YsP5zmteLQ7etNjHAOu30,Antiphon,alt-rock
1485,0.769,0.559,1,-6.267,1,0.0465,0.169,0.0387,0.141,0.861,129.074,audio_features,6P98yCrDAOq32mjR2iCfDI,spotify:track:6P98yCrDAOq32mjR2iCfDI,https://api.spotify.com/v1/tracks/6P98yCrDAOq32mjR2iCfDI,https://api.spotify.com/v1/audio-analysis/6P98yCrDAOq32mjR2iCfDI,205060,4,The Presidents Of The United States Of America,1lZvg4fNAqHoj6I9N8naBM,Slow Slow Fly,alt-rock
1486,0.576,0.538,5,-12.882,1,0.0314,0.601,0.0704,0.189,0.743,107.018,audio_features,5s8zZQ9G7XOoJygkfCHQ2h,spotify:track:5s8zZQ9G7XOoJygkfCHQ2h,https://api.spotify.com/v1/tracks/5s8zZQ9G7XOoJygkfCHQ2h,https://api.spotify.com/v1/audio-analysis/5s8zZQ9G7XOoJygkfCHQ2h,168827,4,Eels,3zunDAtRDg7kflREzWAhxl,Where I'm From,alt-rock
1487,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,audio_features,0q6LuUqGLUiCPP1cbdwFs3,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/tracks/0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/audio-analysis/0q6LuUqGLUiCPP1cbdwFs3,233867,4,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,On Melancholy Hill,alt-rock
1488,0.462,0.514,4,-10.055,0,0.0314,0.0113,2.23e-06,0.144,0.38,76.805,audio_features,2jp1ImP3jAQp3JiXb3ypgU,spotify:track:2jp1ImP3jAQp3JiXb3ypgU,https://api.spotify.com/v1/tracks/2jp1ImP3jAQp3JiXb3ypgU,https://api.spotify.com/v1/audio-analysis/2jp1ImP3jAQp3JiXb3ypgU,280933,4,Jeff Buckley,3nnQpaTvKb5jCQabZefACI,So Real,alt-rock
1489,0.507,0.558,10,-6.929,0,0.0455,0.0251,7.9e-05,0.168,0.358,177.268,audio_features,5h6OsJ1AakY9X9kflQwaMS,spotify:track:5h6OsJ1AakY9X9kflQwaMS,https://api.spotify.com/v1/tracks/5h6OsJ1AakY9X9kflQwaMS,https://api.spotify.com/v1/audio-analysis/5h6OsJ1AakY9X9kflQwaMS,243427,4,Shudder To Think,3PP5Hnii2zI9Ufm7jFkers,X-French Tee Shirt,alt-rock
1490,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467,4,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,Float On,alt-rock
1491,0.292,0.867,6,-4.862,1,0.0861,0.0705,2.84e-05,0.439,0.637,210.488,audio_features,0XZwpwtV9Vk48Ykzb7KIsj,spotify:track:0XZwpwtV9Vk48Ykzb7KIsj,https://api.spotify.com/v1/tracks/0XZwpwtV9Vk48Ykzb7KIsj,https://api.spotify.com/v1/audio-analysis/0XZwpwtV9Vk48Ykzb7KIsj,210693,4,The Apples In Stereo,5KIrQe9pb7tn8y775PsoAP,Energy,alt-rock
1492,0.552,0.774,2,-9.106,1,0.0292,0.0168,0.0,0.0701,0.783,110.906,audio_features,7LdKMBKthcdBnAqlAIGqCB,spotify:track:7LdKMBKthcdBnAqlAIGqCB,https://api.spotify.com/v1/tracks/7LdKMBKthcdBnAqlAIGqCB,https://api.spotify.com/v1/audio-analysis/7LdKMBKthcdBnAqlAIGqCB,212067,4,Bob Mould,0fWvSXbvztkeHEnEuYvU2A,See A Little Light,alt-rock
1493,0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,audio_features,4o7ZPI2fmEi3piRe0Hrfpy,spotify:track:4o7ZPI2fmEi3piRe0Hrfpy,https://api.spotify.com/v1/tracks/4o7ZPI2fmEi3piRe0Hrfpy,https://api.spotify.com/v1/audio-analysis/4o7ZPI2fmEi3piRe0Hrfpy,236627,4,Gin Blossoms,6kXp61QMZFPcKMcRPqoiVj,Hey Jealousy,alt-rock
1494,0.216,0.751,4,-6.042,0,0.0363,0.00401,1.82e-05,0.0829,0.136,201.306,audio_features,084eENRLEaLFYb74I5uUCZ,spotify:track:084eENRLEaLFYb74I5uUCZ,https://api.spotify.com/v1/tracks/084eENRLEaLFYb74I5uUCZ,https://api.spotify.com/v1/audio-analysis/084eENRLEaLFYb74I5uUCZ,193133,3,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,Last Night I Dreamt That Somebody Loved Me - 2008 Remaster,alt-rock
1495,0.571,0.923,9,-5.16,0,0.0438,0.00119,0.000521,0.114,0.776,129.974,audio_features,2rFT9auiubp7nlaX7wknwI,spotify:track:2rFT9auiubp7nlaX7wknwI,https://api.spotify.com/v1/tracks/2rFT9auiubp7nlaX7wknwI,https://api.spotify.com/v1/audio-analysis/2rFT9auiubp7nlaX7wknwI,231933,4,Les Savy Fav,5DZBnxCYzs32O2bbqK8KNg,Patty Lee,alt-rock
1496,0.425,0.852,0,-5.977,1,0.0525,2.8e-05,0.118,0.377,0.138,147.013,audio_features,6LxszpIXLH0spTVFZo1Fe5,spotify:track:6LxszpIXLH0spTVFZo1Fe5,https://api.spotify.com/v1/tracks/6LxszpIXLH0spTVFZo1Fe5,https://api.spotify.com/v1/audio-analysis/6LxszpIXLH0spTVFZo1Fe5,345529,4,Chevelle,56dO9zeHKuU5Gvfc2kxHNw,Hunter Eats Hunter,alt-rock
1497,0.533,0.985,2,-5.355,1,0.0678,0.0793,0.671,0.209,0.632,111.588,audio_features,4Tw53Ljw0JuQIGH0aJq9Zb,spotify:track:4Tw53Ljw0JuQIGH0aJq9Zb,https://api.spotify.com/v1/tracks/4Tw53Ljw0JuQIGH0aJq9Zb,https://api.spotify.com/v1/audio-analysis/4Tw53Ljw0JuQIGH0aJq9Zb,407987,4,Yo La Tengo,5hAhrnb0Ch4ODwWu4tsbpi,Ohm,alt-rock
1498,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,audio_features,53XBXgtdqf1gmWMm3rqV27,spotify:track:53XBXgtdqf1gmWMm3rqV27,https://api.spotify.com/v1/tracks/53XBXgtdqf1gmWMm3rqV27,https://api.spotify.com/v1/audio-analysis/53XBXgtdqf1gmWMm3rqV27,248053,4,Tenacious D,1XpDYCrUJnvCo9Ez6yeMWh,Tribute,alt-rock
1499,0.433,0.946,10,-5.138,0,0.0398,0.00264,0.0,0.198,0.578,95.169,audio_features,4KoNBTm9a55KgLMtEaf3n6,spotify:track:4KoNBTm9a55KgLMtEaf3n6,https://api.spotify.com/v1/tracks/4KoNBTm9a55KgLMtEaf3n6,https://api.spotify.com/v1/audio-analysis/4KoNBTm9a55KgLMtEaf3n6,261520,4,Tonic,6qXwLwTLdA44HYsA26vaNU,If You Could Only See,alt-rock
1500,0.431,0.938,3,-4.507,0,0.0542,0.00805,0.0,0.138,0.523,157.462,audio_features,6lSr3iZTC144PKhvbPFzMp,spotify:track:6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/tracks/6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/audio-analysis/6lSr3iZTC144PKhvbPFzMp,304000,4,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,Blurry,alt-rock
1501,0.457,0.964,10,-2.963,1,0.0656,0.0001,0.00811,0.67,0.372,111.972,audio_features,3RVz8wD8Bln7Vanl6f4ixY,spotify:track:3RVz8wD8Bln7Vanl6f4ixY,https://api.spotify.com/v1/tracks/3RVz8wD8Bln7Vanl6f4ixY,https://api.spotify.com/v1/audio-analysis/3RVz8wD8Bln7Vanl6f4ixY,164987,4,Deftones,6Ghvu1VvMGScGpOUJBAHNH,Swerve City,alt-rock
1502,0.344,0.341,7,-8.555,1,0.037,0.535,0.000463,0.181,0.618,170.093,audio_features,6VbsBYL6FzRhgcyDbGrXtx,spotify:track:6VbsBYL6FzRhgcyDbGrXtx,https://api.spotify.com/v1/tracks/6VbsBYL6FzRhgcyDbGrXtx,https://api.spotify.com/v1/audio-analysis/6VbsBYL6FzRhgcyDbGrXtx,265667,4,My Morning Jacket,43O3c6wewpzPKwVaGEEtBM,This Land Is Your Land,alt-rock
1503,0.437,0.803,3,-6.495,1,0.0579,0.0484,1.78e-05,0.0648,0.203,142.052,audio_features,6uhwUETYlW4FUF8ZU7PEMD,spotify:track:6uhwUETYlW4FUF8ZU7PEMD,https://api.spotify.com/v1/tracks/6uhwUETYlW4FUF8ZU7PEMD,https://api.spotify.com/v1/audio-analysis/6uhwUETYlW4FUF8ZU7PEMD,234853,4,Blue October,1TJbmc7jTpw78GKCiMpvDh,Bleed Out,alt-rock
1504,0.502,0.578,3,-6.736,1,0.035,0.0853,0.0,0.0977,0.27,167.895,audio_features,3dY333lAf3k3EfK7gtRsvs,spotify:track:3dY333lAf3k3EfK7gtRsvs,https://api.spotify.com/v1/tracks/3dY333lAf3k3EfK7gtRsvs,https://api.spotify.com/v1/audio-analysis/3dY333lAf3k3EfK7gtRsvs,240907,4,The Verve Pipe,242iqFnwNhlidVBMI9GYKp,Crash Landing,alt-rock
1505,0.432,0.407,0,-10.919,0,0.0451,0.804,0.0,0.0614,0.81,125.28,audio_features,4tYI6b9nI7KAGNkdYIOjNQ,spotify:track:4tYI6b9nI7KAGNkdYIOjNQ,https://api.spotify.com/v1/tracks/4tYI6b9nI7KAGNkdYIOjNQ,https://api.spotify.com/v1/audio-analysis/4tYI6b9nI7KAGNkdYIOjNQ,143830,4,The Wrens,48aWrmmKEYNoXwTpGOZs9n,Come Back My Love,alt-rock
1506,0.183,0.968,7,-3.931,1,0.113,3.92e-05,2.5e-05,0.295,0.334,202.032,audio_features,3dN6yDtyNu55dqoygX4AQ5,spotify:track:3dN6yDtyNu55dqoygX4AQ5,https://api.spotify.com/v1/tracks/3dN6yDtyNu55dqoygX4AQ5,https://api.spotify.com/v1/audio-analysis/3dN6yDtyNu55dqoygX4AQ5,247093,4,Screaming Trees,3Ukr3Ufjg8ygRJv7Ww887f,Nearly Lost You,alt-rock
1507,0.459,0.611,1,-8.3,1,0.0556,0.111,0.000492,0.179,0.135,112.884,audio_features,0SoAHLpVWwbZRQduxVzE15,spotify:track:0SoAHLpVWwbZRQduxVzE15,https://api.spotify.com/v1/tracks/0SoAHLpVWwbZRQduxVzE15,https://api.spotify.com/v1/audio-analysis/0SoAHLpVWwbZRQduxVzE15,187333,4,They Might Be Giants,6zB02lwP6L6ZH32nggQiJT,Istanbul (Not Constantinople),alt-rock
1508,0.586,0.862,5,-5.041,1,0.0466,0.164,0.000126,0.129,0.736,147.704,audio_features,1pY4gr59pqvIdJh2RGjeDg,spotify:track:1pY4gr59pqvIdJh2RGjeDg,https://api.spotify.com/v1/tracks/1pY4gr59pqvIdJh2RGjeDg,https://api.spotify.com/v1/audio-analysis/1pY4gr59pqvIdJh2RGjeDg,169533,4,Enon,3jJxGc6wl7xvZHSg8tg61V,Natural Disasters,alt-rock
1509,0.562,0.539,10,-11.196,1,0.0317,0.196,0.66,0.115,0.284,86.967,audio_features,0NPSMuF3Vbp4SZRkLQW1wk,spotify:track:0NPSMuF3Vbp4SZRkLQW1wk,https://api.spotify.com/v1/tracks/0NPSMuF3Vbp4SZRkLQW1wk,https://api.spotify.com/v1/audio-analysis/0NPSMuF3Vbp4SZRkLQW1wk,254560,4,Sparklehorse,64tVHZVSAZhDEiOJxnb6hE,Gold Day,alt-rock
1510,0.461,0.924,4,-7.047,0,0.0449,0.0123,0.0,0.0342,0.68,155.829,audio_features,6rqkwoZu5oX5hugeyiJCM8,spotify:track:6rqkwoZu5oX5hugeyiJCM8,https://api.spotify.com/v1/tracks/6rqkwoZu5oX5hugeyiJCM8,https://api.spotify.com/v1/audio-analysis/6rqkwoZu5oX5hugeyiJCM8,270067,4,Gin Blossoms,6kXp61QMZFPcKMcRPqoiVj,Follow You Down,alt-rock
1511,0.513,0.625,4,-4.822,0,0.0436,0.592,3.94e-05,0.12,0.408,137.863,audio_features,7sZD8tOmfRUObogGX8VzfZ,spotify:track:7sZD8tOmfRUObogGX8VzfZ,https://api.spotify.com/v1/tracks/7sZD8tOmfRUObogGX8VzfZ,https://api.spotify.com/v1/audio-analysis/7sZD8tOmfRUObogGX8VzfZ,281373,3,Chris Cornell,0XHiH53dHrvbwfjYM7en7I,Billie Jean,alt-rock
1512,0.415,0.884,0,-4.02,1,0.0513,0.0589,0.848,0.287,0.622,113.128,audio_features,6qHdoyFDpGB7wVW5R0iExG,spotify:track:6qHdoyFDpGB7wVW5R0iExG,https://api.spotify.com/v1/tracks/6qHdoyFDpGB7wVW5R0iExG,https://api.spotify.com/v1/audio-analysis/6qHdoyFDpGB7wVW5R0iExG,149822,4,The Thermals,4qAJ54O4V0W8SQcSz0bl1C,The Howl Of The Winds,alt-rock
1513,0.562,0.931,0,-5.097,1,0.0515,0.000378,0.0,0.273,0.79,131.151,audio_features,5NHZFD1TXeBwAFV3EzRKjT,spotify:track:5NHZFD1TXeBwAFV3EzRKjT,https://api.spotify.com/v1/tracks/5NHZFD1TXeBwAFV3EzRKjT,https://api.spotify.com/v1/audio-analysis/5NHZFD1TXeBwAFV3EzRKjT,206893,4,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,Getaway,alt-rock
1514,0.656,0.628,5,-12.843,0,0.0315,0.2,0.697,0.103,0.315,134.987,audio_features,4Gy9xdG5wSNJQYKCVyWvN4,spotify:track:4Gy9xdG5wSNJQYKCVyWvN4,https://api.spotify.com/v1/tracks/4Gy9xdG5wSNJQYKCVyWvN4,https://api.spotify.com/v1/audio-analysis/4Gy9xdG5wSNJQYKCVyWvN4,526873,3,Blonde Redhead,5isqImG0rLfAgBJSPMEVXF,Mind to Be Had,alt-rock
1515,0.34,0.787,9,-5.058,1,0.039,8.29e-06,0.628,0.23,0.517,105.963,audio_features,3GEwVGbwzSyLqIvXsrafL8,spotify:track:3GEwVGbwzSyLqIvXsrafL8,https://api.spotify.com/v1/tracks/3GEwVGbwzSyLqIvXsrafL8,https://api.spotify.com/v1/audio-analysis/3GEwVGbwzSyLqIvXsrafL8,300027,4,Interpol,3WaJSfKnzc65VDgmj2zU8B,My Desire,alt-rock
1516,0.417,0.849,1,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,audio_features,5uxb9mE0Jd4oEEECxmNxbP,spotify:track:5uxb9mE0Jd4oEEECxmNxbP,https://api.spotify.com/v1/tracks/5uxb9mE0Jd4oEEECxmNxbP,https://api.spotify.com/v1/audio-analysis/5uxb9mE0Jd4oEEECxmNxbP,171693,4,The Presidents Of The United States Of America,1lZvg4fNAqHoj6I9N8naBM,Peaches,alt-rock
1517,0.484,0.857,5,-4.239,1,0.0396,0.000283,0.00265,0.0944,0.548,174.012,audio_features,75PeKwN959MACpLiZXWDrp,spotify:track:75PeKwN959MACpLiZXWDrp,https://api.spotify.com/v1/tracks/75PeKwN959MACpLiZXWDrp,https://api.spotify.com/v1/audio-analysis/75PeKwN959MACpLiZXWDrp,264133,4,Seether,6B5c4sch27tWHAGdarpPaW,Keep The Dogs At Bay,alt-rock
1518,0.519,0.859,1,-5.703,0,0.0377,0.0539,4e-05,0.503,0.651,140.008,audio_features,72HFZtXCLcRwYYQO0kJIvi,spotify:track:72HFZtXCLcRwYYQO0kJIvi,https://api.spotify.com/v1/tracks/72HFZtXCLcRwYYQO0kJIvi,https://api.spotify.com/v1/audio-analysis/72HFZtXCLcRwYYQO0kJIvi,207907,4,The Fiery Furnaces,03G0pJHLHj7FRuCV5OYzpv,Tropical Ice-land,alt-rock
1519,0.406,0.963,4,-10.842,1,0.0408,0.0033,0.000515,0.11,0.342,104.729,audio_features,523qoxtSZJE2io945dAkVk,spotify:track:523qoxtSZJE2io945dAkVk,https://api.spotify.com/v1/tracks/523qoxtSZJE2io945dAkVk,https://api.spotify.com/v1/audio-analysis/523qoxtSZJE2io945dAkVk,122560,4,Hüsker Dü,16bN8mhtDFdegWbg0z3s10,Something I Learned Today,alt-rock
1520,0.67,0.558,2,-9.159,1,0.0251,0.238,0.0,0.106,0.63,80.511,audio_features,5mkGfmJGFZpwK9nA5amOhv,spotify:track:5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/audio-analysis/5mkGfmJGFZpwK9nA5amOhv,173493,4,Marcy Playground,7AQzXO3NPNQsI7oNu5rC3r,Sex & Candy,alt-rock
1521,0.409,0.95,4,-3.03,1,0.09,0.000281,0.769,0.166,0.63,151.649,audio_features,1oH0c2bnCnzCtFFjbfKvtT,spotify:track:1oH0c2bnCnzCtFFjbfKvtT,https://api.spotify.com/v1/tracks/1oH0c2bnCnzCtFFjbfKvtT,https://api.spotify.com/v1/audio-analysis/1oH0c2bnCnzCtFFjbfKvtT,172965,4,Wheatus,4mYFgEjpQT4IKOrjOUKyXu,Only You,alt-rock
1522,0.353,0.464,7,-8.543,1,0.0272,0.0378,0.000969,0.0944,0.148,144.222,audio_features,3y9zMGuxWS8xkpOxNPfiMZ,spotify:track:3y9zMGuxWS8xkpOxNPfiMZ,https://api.spotify.com/v1/tracks/3y9zMGuxWS8xkpOxNPfiMZ,https://api.spotify.com/v1/audio-analysis/3y9zMGuxWS8xkpOxNPfiMZ,240733,3,Silverchair,4iudEcmuPlYNdbP3e1bdn1,Miss You Love,alt-rock
1523,0.564,0.664,9,-6.604,1,0.0435,0.0237,0.0144,0.103,0.899,123.953,audio_features,5ZRgBA12LikIUPgTRoMUrJ,spotify:track:5ZRgBA12LikIUPgTRoMUrJ,https://api.spotify.com/v1/tracks/5ZRgBA12LikIUPgTRoMUrJ,https://api.spotify.com/v1/audio-analysis/5ZRgBA12LikIUPgTRoMUrJ,463333,4,Dave Grohl,7mRVAzlt1fAAR9Cut6Rq8c,Mantra,alt-rock
1524,0.591,0.436,2,-7.037,1,0.0253,0.234,0.00258,0.279,0.156,75.569,audio_features,0AHLmGeECGsB8oZT4mMFF1,spotify:track:0AHLmGeECGsB8oZT4mMFF1,https://api.spotify.com/v1/tracks/0AHLmGeECGsB8oZT4mMFF1,https://api.spotify.com/v1/audio-analysis/0AHLmGeECGsB8oZT4mMFF1,195267,4,Rivers Cuomo,4LAz9VRX8Nat9kvIzgkg2v,Longtime Sunshine,alt-rock
1525,0.629,0.809,4,-4.886,1,0.0466,0.0438,0.714,0.115,0.333,127.401,audio_features,3RsjkOS5Dou8j3AM9ssgpy,spotify:track:3RsjkOS5Dou8j3AM9ssgpy,https://api.spotify.com/v1/tracks/3RsjkOS5Dou8j3AM9ssgpy,https://api.spotify.com/v1/audio-analysis/3RsjkOS5Dou8j3AM9ssgpy,354360,4,Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h,Lazy Eye,alt-rock
1526,0.47,0.756,2,-6.524,1,0.0489,0.00156,0.0091,0.135,0.316,167.889,audio_features,1lL8ttg9HNdyuN0VxD7c75,spotify:track:1lL8ttg9HNdyuN0VxD7c75,https://api.spotify.com/v1/tracks/1lL8ttg9HNdyuN0VxD7c75,https://api.spotify.com/v1/audio-analysis/1lL8ttg9HNdyuN0VxD7c75,292773,4,The Verve Pipe,242iqFnwNhlidVBMI9GYKp,Photograph,alt-rock
1527,0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,audio_features,56SkdBKyR2zOkjk6wVFI9s,spotify:track:56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/tracks/56SkdBKyR2zOkjk6wVFI9s,https://api.spotify.com/v1/audio-analysis/56SkdBKyR2zOkjk6wVFI9s,308333,4,Toadies,2QMMktUMtwMSwUZATX1cRO,Possum Kingdom,alt-rock
1528,0.589,0.669,0,-4.835,1,0.0253,0.0505,0.0,0.131,0.421,92.06,audio_features,3sBfItjYrLgKrCPIZndhc6,spotify:track:3sBfItjYrLgKrCPIZndhc6,https://api.spotify.com/v1/tracks/3sBfItjYrLgKrCPIZndhc6,https://api.spotify.com/v1/audio-analysis/3sBfItjYrLgKrCPIZndhc6,225333,4,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,Come to Me,alt-rock
1529,0.389,0.519,10,-7.518,1,0.105,0.608,0.0,0.104,0.252,171.707,audio_features,3nvVjT9VZMXTS95cctNLzc,spotify:track:3nvVjT9VZMXTS95cctNLzc,https://api.spotify.com/v1/tracks/3nvVjT9VZMXTS95cctNLzc,https://api.spotify.com/v1/audio-analysis/3nvVjT9VZMXTS95cctNLzc,252133,3,Counting Crows,0vEsuISMWAKNctLlUAhSZC,Possibility Days,alt-rock
1530,0.459,0.688,7,-7.297,1,0.0544,0.234,0.0,0.105,0.466,113.376,audio_features,7gORDdqOfiM2kTIJN6v1gW,spotify:track:7gORDdqOfiM2kTIJN6v1gW,https://api.spotify.com/v1/tracks/7gORDdqOfiM2kTIJN6v1gW,https://api.spotify.com/v1/audio-analysis/7gORDdqOfiM2kTIJN6v1gW,204107,4,Quasi,0fiUV7n91Qqmgln2vQMVdO,Bedbug Town,alt-rock
1531,0.372,0.918,4,-3.271,0,0.0856,0.402,0.172,0.525,0.0645,124.576,audio_features,5ncXRvta3wRQq2wllj9SUY,spotify:track:5ncXRvta3wRQq2wllj9SUY,https://api.spotify.com/v1/tracks/5ncXRvta3wRQq2wllj9SUY,https://api.spotify.com/v1/audio-analysis/5ncXRvta3wRQq2wllj9SUY,140816,4,Giant Drag,76KTyb3jlFkOgQAwvAImf6,Drugs (Live at Leeds),alt-rock
1532,0.531,0.858,1,-6.589,1,0.0326,0.0062,0.0434,0.204,0.606,174.007,audio_features,19pQaJUSEtn31fpO6RozaH,spotify:track:19pQaJUSEtn31fpO6RozaH,https://api.spotify.com/v1/tracks/19pQaJUSEtn31fpO6RozaH,https://api.spotify.com/v1/audio-analysis/19pQaJUSEtn31fpO6RozaH,280733,4,Placebo,6RZUqkomCmb8zCRqc9eznB,A Million Little Pieces,alt-rock
1533,0.428,0.803,8,-4.394,0,0.0293,0.000164,1.6e-05,0.0776,0.482,77.534,audio_features,3GgTPvYA0DLga9PPkYIdGR,spotify:track:3GgTPvYA0DLga9PPkYIdGR,https://api.spotify.com/v1/tracks/3GgTPvYA0DLga9PPkYIdGR,https://api.spotify.com/v1/audio-analysis/3GgTPvYA0DLga9PPkYIdGR,281120,4,Pixies,6zvul52xwTWzilBZl6BUbT,Indie Cindy,alt-rock
1534,0.739,0.554,7,-5.668,1,0.0363,0.39,0.0,0.0785,0.978,137.013,audio_features,2LGAbm0xHNu7scBDVCkFwN,spotify:track:2LGAbm0xHNu7scBDVCkFwN,https://api.spotify.com/v1/tracks/2LGAbm0xHNu7scBDVCkFwN,https://api.spotify.com/v1/audio-analysis/2LGAbm0xHNu7scBDVCkFwN,156933,4,Fountains Of Wayne,1pgtr4nhBQjp9oCUBPyYWh,Hey Julie,alt-rock
1535,0.637,0.689,7,-14.014,1,0.039,0.017,3.72e-05,0.0738,0.815,150.057,audio_features,3ey3YMZLdl1tQjbz7EJkKG,spotify:track:3ey3YMZLdl1tQjbz7EJkKG,https://api.spotify.com/v1/tracks/3ey3YMZLdl1tQjbz7EJkKG,https://api.spotify.com/v1/audio-analysis/3ey3YMZLdl1tQjbz7EJkKG,233800,4,XTC,2qT62DYO8Ajb276vUJmvhz,Making Plans For Nigel,alt-rock
1536,0.342,0.613,7,-4.084,1,0.0311,0.705,0.0,0.14,0.267,145.84,audio_features,19Ov4l8mtvCT1iEUKks4aM,spotify:track:19Ov4l8mtvCT1iEUKks4aM,https://api.spotify.com/v1/tracks/19Ov4l8mtvCT1iEUKks4aM,https://api.spotify.com/v1/audio-analysis/19Ov4l8mtvCT1iEUKks4aM,266107,4,Neutral Milk Hotel,2ooIqOf4X2uz4mMptXCtie,Two-Headed Boy,alt-rock
1537,0.399,0.867,2,-6.71,1,0.0336,0.000332,0.395,0.117,0.477,127.678,audio_features,0CZ48zSBAXNplab4I4T4NN,spotify:track:0CZ48zSBAXNplab4I4T4NN,https://api.spotify.com/v1/tracks/0CZ48zSBAXNplab4I4T4NN,https://api.spotify.com/v1/audio-analysis/0CZ48zSBAXNplab4I4T4NN,386227,4,Polvo,0pbIqPTefLfuOcbM2ojXdl,Total Immersion,alt-rock
1538,0.665,0.766,10,-7.266,1,0.0786,0.000264,0.733,0.0461,0.308,110.0,audio_features,0ketpd3rUQawdY4ROt4PxU,spotify:track:0ketpd3rUQawdY4ROt4PxU,https://api.spotify.com/v1/tracks/0ketpd3rUQawdY4ROt4PxU,https://api.spotify.com/v1/audio-analysis/0ketpd3rUQawdY4ROt4PxU,136107,4,Toadies,2QMMktUMtwMSwUZATX1cRO,I Want Your Love,alt-rock
1539,0.506,0.88,7,-5.005,0,0.0523,0.00256,0.266,0.191,0.283,132.162,audio_features,6I4vrVjeJn5z8CE8anblST,spotify:track:6I4vrVjeJn5z8CE8anblST,https://api.spotify.com/v1/tracks/6I4vrVjeJn5z8CE8anblST,https://api.spotify.com/v1/audio-analysis/6I4vrVjeJn5z8CE8anblST,144860,4,The Vines,7vkiEK5D7Gf0z4M1Va0CXD,Metal Zone,alt-rock
