,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
1279,0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,audio_features,0M7mWKqwTIaVjYyxfZmtTa,spotify:track:0M7mWKqwTIaVjYyxfZmtTa,https://api.spotify.com/v1/tracks/0M7mWKqwTIaVjYyxfZmtTa,https://api.spotify.com/v1/audio-analysis/0M7mWKqwTIaVjYyxfZmtTa,195533,4,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"Courtesy Of The Red, White And Blue (The Angry American)",country
1280,0.419,0.744,7,-4.304,1,0.0344,0.108,0.0,0.211,0.332,136.772,audio_features,2bOUFGPIypmxHhw834ufQ8,spotify:track:2bOUFGPIypmxHhw834ufQ8,https://api.spotify.com/v1/tracks/2bOUFGPIypmxHhw834ufQ8,https://api.spotify.com/v1/audio-analysis/2bOUFGPIypmxHhw834ufQ8,177573,4,The Cadillac Three,1nivFfWu6oXBFDNyVfFU5x,White Lightning,country
1281,0.534,0.321,7,-7.723,1,0.0272,0.48,0.0,0.119,0.156,75.004,audio_features,1LDeuD3jbSpHucsd0nOt6t,spotify:track:1LDeuD3jbSpHucsd0nOt6t,https://api.spotify.com/v1/tracks/1LDeuD3jbSpHucsd0nOt6t,https://api.spotify.com/v1/audio-analysis/1LDeuD3jbSpHucsd0nOt6t,274013,3,Charles Kelley,2Hbxyk7qJ22i8wFEqgM3vC,The Driver,country
1282,0.507,0.85,5,-5.679,1,0.0472,0.378,0.0,0.0567,0.847,171.8,audio_features,6leiB1fEsTnVCuPiielde5,spotify:track:6leiB1fEsTnVCuPiielde5,https://api.spotify.com/v1/tracks/6leiB1fEsTnVCuPiielde5,https://api.spotify.com/v1/audio-analysis/6leiB1fEsTnVCuPiielde5,183733,4,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,Something Like That,country
1283,0.639,0.479,1,-6.192,1,0.0447,0.426,0.0,0.151,0.571,146.084,audio_features,7qcRDEpmDWS0bLHaZRYE8c,spotify:track:7qcRDEpmDWS0bLHaZRYE8c,https://api.spotify.com/v1/tracks/7qcRDEpmDWS0bLHaZRYE8c,https://api.spotify.com/v1/audio-analysis/7qcRDEpmDWS0bLHaZRYE8c,209080,4,Ashley McBryde,371jpyGdoChzUASOIG2ECV,A Little Dive Bar in Dahlonega,country
1284,0.604,0.354,9,-14.07,1,0.0313,0.836,0.00474,0.103,0.635,137.349,audio_features,3mM14WXoPaLRjjkmxHe99L,spotify:track:3mM14WXoPaLRjjkmxHe99L,https://api.spotify.com/v1/tracks/3mM14WXoPaLRjjkmxHe99L,https://api.spotify.com/v1/audio-analysis/3mM14WXoPaLRjjkmxHe99L,180960,4,Loretta Lynn,1FE0rls8gfQT3laAeRYNgl,Coal Miner's Daughter - Single Version,country
1285,0.509,0.44,9,-7.671,1,0.0259,0.592,2.44e-06,0.364,0.267,101.679,audio_features,06n8e1GbmK3b7ZHv20N8Jl,spotify:track:06n8e1GbmK3b7ZHv20N8Jl,https://api.spotify.com/v1/tracks/06n8e1GbmK3b7ZHv20N8Jl,https://api.spotify.com/v1/audio-analysis/06n8e1GbmK3b7ZHv20N8Jl,245080,3,Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,Love Me Or Leave Me Alone (feat. Karen Fairchild),country
1286,0.596,0.921,7,-4.987,1,0.0504,0.0221,0.0,0.303,0.703,104.024,audio_features,0nprj2O0teCglthuhzTG5o,spotify:track:0nprj2O0teCglthuhzTG5o,https://api.spotify.com/v1/tracks/0nprj2O0teCglthuhzTG5o,https://api.spotify.com/v1/audio-analysis/0nprj2O0teCglthuhzTG5o,210560,4,Chris Cagle,1zhIzONVRlTfD1VQRauHMl,Chicks Dig It - Single Edit,country
1287,0.476,0.84,2,-2.259,1,0.058,0.11,0.0,0.046,0.648,156.254,audio_features,1Fo2N5iXRi37maMboaig7O,spotify:track:1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/tracks/1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/audio-analysis/1Fo2N5iXRi37maMboaig7O,177253,4,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,Undo It,country
1288,0.629,0.845,9,-4.837,1,0.0399,0.0536,0.0,0.381,0.802,115.996,audio_features,4sZY0JOIot0TapXBq0s5xg,spotify:track:4sZY0JOIot0TapXBq0s5xg,https://api.spotify.com/v1/tracks/4sZY0JOIot0TapXBq0s5xg,https://api.spotify.com/v1/audio-analysis/4sZY0JOIot0TapXBq0s5xg,201653,4,Big & Rich,0oBEeN6BCxEgMogzThqrPf,California,country
1289,0.638,0.819,4,-6.646,1,0.0291,0.202,4.1e-05,0.3,0.706,124.062,audio_features,59MIR30ATtW8kTaX3SCpq0,spotify:track:59MIR30ATtW8kTaX3SCpq0,https://api.spotify.com/v1/tracks/59MIR30ATtW8kTaX3SCpq0,https://api.spotify.com/v1/audio-analysis/59MIR30ATtW8kTaX3SCpq0,174867,4,George Strait,5vngPClqofybhPERIqQMYd,Blue Clear Sky,country
1290,0.41,0.78,9,-5.391,1,0.0332,0.211,0.0,0.48,0.695,88.016,audio_features,3duP6mBVDsHM8ioN7o7dAK,spotify:track:3duP6mBVDsHM8ioN7o7dAK,https://api.spotify.com/v1/tracks/3duP6mBVDsHM8ioN7o7dAK,https://api.spotify.com/v1/audio-analysis/3duP6mBVDsHM8ioN7o7dAK,272347,4,Little Big Town,3CygdxquGHurS7f9LjNLkv,Boondocks,country
1291,0.347,0.632,2,-6.998,1,0.0381,0.539,0.00226,0.121,0.285,74.257,audio_features,1IO13V09b01gLSbmZJZ9dM,spotify:track:1IO13V09b01gLSbmZJZ9dM,https://api.spotify.com/v1/tracks/1IO13V09b01gLSbmZJZ9dM,https://api.spotify.com/v1/audio-analysis/1IO13V09b01gLSbmZJZ9dM,229338,3,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,Today,country
1292,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,audio_features,6VChAU4QENeLwf3OaHBJxC,spotify:track:6VChAU4QENeLwf3OaHBJxC,https://api.spotify.com/v1/tracks/6VChAU4QENeLwf3OaHBJxC,https://api.spotify.com/v1/audio-analysis/6VChAU4QENeLwf3OaHBJxC,205333,4,Cody Jinks,2v7wIbCkIzxOfT3GnqCexD,Must Be The Whiskey,country
1293,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,audio_features,2TAcwD5KcV9uY3O1tLGV15,spotify:track:2TAcwD5KcV9uY3O1tLGV15,https://api.spotify.com/v1/tracks/2TAcwD5KcV9uY3O1tLGV15,https://api.spotify.com/v1/audio-analysis/2TAcwD5KcV9uY3O1tLGV15,184920,4,Thompson Square,0Bvs8yPjrQSbmVIRqSg1Sp,Are You Gonna Kiss Me Or Not,country
1294,0.632,0.495,6,-7.934,1,0.0293,0.563,0.0,0.0801,0.522,85.944,audio_features,5dPc0lDy55q0GCyL66Uudy,spotify:track:5dPc0lDy55q0GCyL66Uudy,https://api.spotify.com/v1/tracks/5dPc0lDy55q0GCyL66Uudy,https://api.spotify.com/v1/audio-analysis/5dPc0lDy55q0GCyL66Uudy,196120,4,Seth Ennis,2dEZtPJFspWetycGtouit2,Call Your Mama (feat. Little Big Town),country
1295,0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444,audio_features,3SRuODYNV4j2ckkJ9Samju,spotify:track:3SRuODYNV4j2ckkJ9Samju,https://api.spotify.com/v1/tracks/3SRuODYNV4j2ckkJ9Samju,https://api.spotify.com/v1/audio-analysis/3SRuODYNV4j2ckkJ9Samju,212027,4,Gary Allan,37W8SKV5Vc8lcGtdyWCA5m,Nothing On But The Radio,country
1296,0.62,0.852,1,-4.203,1,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,audio_features,10ps1I1sIMRNZW11eceN7W,spotify:track:10ps1I1sIMRNZW11eceN7W,https://api.spotify.com/v1/tracks/10ps1I1sIMRNZW11eceN7W,https://api.spotify.com/v1/audio-analysis/10ps1I1sIMRNZW11eceN7W,201840,4,Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Where I Come From,country
1297,0.549,0.877,6,-5.008,1,0.0317,0.000555,0.0,0.0969,0.377,110.963,audio_features,1A8s182NfOT6dOXjPsWfTn,spotify:track:1A8s182NfOT6dOXjPsWfTn,https://api.spotify.com/v1/tracks/1A8s182NfOT6dOXjPsWfTn,https://api.spotify.com/v1/audio-analysis/1A8s182NfOT6dOXjPsWfTn,164920,4,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,Thunder in the Rain,country
1298,0.548,0.742,1,-4.757,1,0.0287,0.108,0.0,0.0852,0.352,143.966,audio_features,4i03jcO0O06RWfddcDlQoO,spotify:track:4i03jcO0O06RWfddcDlQoO,https://api.spotify.com/v1/tracks/4i03jcO0O06RWfddcDlQoO,https://api.spotify.com/v1/audio-analysis/4i03jcO0O06RWfddcDlQoO,219293,4,Walker McGuire,6jDzxywOhu6CcmS8MVzWlL,Mysteries of the World,country
1299,0.719,0.561,7,-10.309,1,0.0334,0.214,0.0,0.0886,0.868,149.077,audio_features,4aCnXMCVpozeB85GGW2j8O,spotify:track:4aCnXMCVpozeB85GGW2j8O,https://api.spotify.com/v1/tracks/4aCnXMCVpozeB85GGW2j8O,https://api.spotify.com/v1/audio-analysis/4aCnXMCVpozeB85GGW2j8O,185600,4,Alan Jackson,4mxWe1mtYIYfP040G38yvS,Chasin' That Neon Rainbow,country
1300,0.733,0.589,2,-5.303,1,0.0381,0.414,1.04e-06,0.14,0.651,91.003,audio_features,7ys1F3g544o8KJGCUodYRV,spotify:track:7ys1F3g544o8KJGCUodYRV,https://api.spotify.com/v1/tracks/7ys1F3g544o8KJGCUodYRV,https://api.spotify.com/v1/audio-analysis/7ys1F3g544o8KJGCUodYRV,183013,4,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,Look Up Child,country
1301,0.585,0.729,9,-5.133,1,0.0434,0.0982,0.0,0.0658,0.893,160.071,audio_features,30ycZOQj59qlIGI0MvLtDm,spotify:track:30ycZOQj59qlIGI0MvLtDm,https://api.spotify.com/v1/tracks/30ycZOQj59qlIGI0MvLtDm,https://api.spotify.com/v1/audio-analysis/30ycZOQj59qlIGI0MvLtDm,171240,4,Chris Young,4BYxqVkZyFjtik7crYLg5Q,She's Got a Way,country
1302,0.623,0.397,10,-14.483,1,0.0292,0.319,0.0,0.26,0.644,88.822,audio_features,4zhSO5tu9NduAaq7KxhHhS,spotify:track:4zhSO5tu9NduAaq7KxhHhS,https://api.spotify.com/v1/tracks/4zhSO5tu9NduAaq7KxhHhS,https://api.spotify.com/v1/audio-analysis/4zhSO5tu9NduAaq7KxhHhS,159493,4,George Strait,5vngPClqofybhPERIqQMYd,Fool Hearted Memory,country
1303,0.501,0.649,1,-8.066,1,0.0412,0.137,1.91e-06,0.0582,0.401,161.978,audio_features,53rP0JKz6J3U1H6rIwBwjM,spotify:track:53rP0JKz6J3U1H6rIwBwjM,https://api.spotify.com/v1/tracks/53rP0JKz6J3U1H6rIwBwjM,https://api.spotify.com/v1/audio-analysis/53rP0JKz6J3U1H6rIwBwjM,308387,4,Aaron Watson,5BKzvAPtNXnt0LwzGvKOH3,Texas Lullaby,country
1304,0.439,0.752,8,-4.143,1,0.0375,0.116,0.0,0.133,0.456,166.051,audio_features,6nqvInlnaMzEzaw4s0zbee,spotify:track:6nqvInlnaMzEzaw4s0zbee,https://api.spotify.com/v1/tracks/6nqvInlnaMzEzaw4s0zbee,https://api.spotify.com/v1/audio-analysis/6nqvInlnaMzEzaw4s0zbee,199907,4,Lauren Alaina,1v3tdpIdBSW14rHUfiEVOv,Doin' Fine,country
1305,0.45,0.655,1,-5.508,1,0.0386,0.0122,1.32e-05,0.128,0.555,128.665,audio_features,6APx8Wqrsplu8sThFqutwn,spotify:track:6APx8Wqrsplu8sThFqutwn,https://api.spotify.com/v1/tracks/6APx8Wqrsplu8sThFqutwn,https://api.spotify.com/v1/audio-analysis/6APx8Wqrsplu8sThFqutwn,193480,4,Justin Moore,30e8DmahrEamvLbFRPdWmk,I Could Kick Your Ass,country
1306,0.544,0.806,2,-6.569,1,0.0263,0.0509,0.0,0.254,0.668,94.982,audio_features,0tZwHsG8450JhVUUIfdw9S,spotify:track:0tZwHsG8450JhVUUIfdw9S,https://api.spotify.com/v1/tracks/0tZwHsG8450JhVUUIfdw9S,https://api.spotify.com/v1/audio-analysis/0tZwHsG8450JhVUUIfdw9S,255248,4,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,Heaven South,country
1307,0.652,0.767,9,-10.445,1,0.0372,0.0355,6.92e-06,0.397,0.73,132.017,audio_features,0ghHCXGmbUb2xTof1u59aQ,spotify:track:0ghHCXGmbUb2xTof1u59aQ,https://api.spotify.com/v1/tracks/0ghHCXGmbUb2xTof1u59aQ,https://api.spotify.com/v1/audio-analysis/0ghHCXGmbUb2xTof1u59aQ,306773,4,Alan Jackson,4mxWe1mtYIYfP040G38yvS,Good Time,country
1308,0.537,0.348,11,-10.289,1,0.0251,0.469,0.0,0.103,0.305,148.327,audio_features,4OrGwddgpFMyDmelYJ5NxB,spotify:track:4OrGwddgpFMyDmelYJ5NxB,https://api.spotify.com/v1/tracks/4OrGwddgpFMyDmelYJ5NxB,https://api.spotify.com/v1/audio-analysis/4OrGwddgpFMyDmelYJ5NxB,227267,4,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,Anymore,country
1309,0.551,0.671,7,-7.888,1,0.0286,0.191,2.49e-06,0.202,0.561,77.066,audio_features,5xErd5QhOvTKFU7l8dffWC,spotify:track:5xErd5QhOvTKFU7l8dffWC,https://api.spotify.com/v1/tracks/5xErd5QhOvTKFU7l8dffWC,https://api.spotify.com/v1/audio-analysis/5xErd5QhOvTKFU7l8dffWC,283560,4,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,Red Ragtop,country
1310,0.63,0.441,1,-9.829,0,0.0355,0.492,0.0,0.119,0.505,60.011,audio_features,5DHHbWpMMfNQsJ5CpJKD4i,spotify:track:5DHHbWpMMfNQsJ5CpJKD4i,https://api.spotify.com/v1/tracks/5DHHbWpMMfNQsJ5CpJKD4i,https://api.spotify.com/v1/audio-analysis/5DHHbWpMMfNQsJ5CpJKD4i,234867,4,Seckond Chaynce,1Scv2VH4bC1sk2jBvp5h1H,Head Over Heels,country
1311,0.6,0.671,0,-4.875,1,0.0893,0.238,0.0,0.164,0.25,129.782,audio_features,0xk4woi8ENN8VWFDZTcF8h,spotify:track:0xk4woi8ENN8VWFDZTcF8h,https://api.spotify.com/v1/tracks/0xk4woi8ENN8VWFDZTcF8h,https://api.spotify.com/v1/audio-analysis/0xk4woi8ENN8VWFDZTcF8h,225539,4,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Never Be the Same (feat. Kane Brown),country
1312,0.711,0.626,2,-8.992,1,0.0268,0.00592,0.0,0.0696,0.65,117.661,audio_features,262r1LfhrukxXCMymvPaTA,spotify:track:262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/tracks/262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/audio-analysis/262r1LfhrukxXCMymvPaTA,237867,4,"Hank Williams, Jr.",2dyeCWctcFRt3Pha76ONgb,Country State Of Mind,country
1313,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.61,90.987,audio_features,1yEwEiTpsaPhQi9lb5EVV4,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,https://api.spotify.com/v1/tracks/1yEwEiTpsaPhQi9lb5EVV4,https://api.spotify.com/v1/audio-analysis/1yEwEiTpsaPhQi9lb5EVV4,203173,4,Zac Brown Band,6yJCxee7QumYr820xdIsjo,Knee Deep (feat. Jimmy Buffett),country
1314,0.486,0.394,8,-8.728,1,0.0305,0.454,1.62e-05,0.122,0.32,69.467,audio_features,6aOdhGqD0xuFM0OauOedNl,spotify:track:6aOdhGqD0xuFM0OauOedNl,https://api.spotify.com/v1/tracks/6aOdhGqD0xuFM0OauOedNl,https://api.spotify.com/v1/audio-analysis/6aOdhGqD0xuFM0OauOedNl,242987,4,Chuck Wicks,696fbyLHSMBSYjDrDU5yiK,Stealing Cinderella,country
1315,0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,audio_features,4f3fb3alVLFc8Ga4ncpg7x,spotify:track:4f3fb3alVLFc8Ga4ncpg7x,https://api.spotify.com/v1/tracks/4f3fb3alVLFc8Ga4ncpg7x,https://api.spotify.com/v1/audio-analysis/4f3fb3alVLFc8Ga4ncpg7x,213183,4,Morgan Evans,6fzQ81ouajOEFqCIB9VwrS,Kiss Somebody,country
1316,0.636,0.428,0,-6.512,1,0.0375,0.434,1.02e-05,0.0907,0.32,139.919,audio_features,2wxfu24GQpEZQrjDJm5Ac1,spotify:track:2wxfu24GQpEZQrjDJm5Ac1,https://api.spotify.com/v1/tracks/2wxfu24GQpEZQrjDJm5Ac1,https://api.spotify.com/v1/audio-analysis/2wxfu24GQpEZQrjDJm5Ac1,180053,4,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,Every Little Thing,country
1317,0.586,0.527,4,-14.327,1,0.0526,0.311,0.0,0.116,0.867,179.892,audio_features,3kg4W7OIAVSNTLjXArK0Kn,spotify:track:3kg4W7OIAVSNTLjXArK0Kn,https://api.spotify.com/v1/tracks/3kg4W7OIAVSNTLjXArK0Kn,https://api.spotify.com/v1/audio-analysis/3kg4W7OIAVSNTLjXArK0Kn,176440,4,Sawyer Brown,50hFWG3MaUUX5phNrrVc97,The Race Is On,country
1318,0.459,0.328,8,-10.638,1,0.0272,0.628,1.25e-06,0.0912,0.244,162.04,audio_features,4R9PIIpMfWs7ugMeDIdwMK,spotify:track:4R9PIIpMfWs7ugMeDIdwMK,https://api.spotify.com/v1/tracks/4R9PIIpMfWs7ugMeDIdwMK,https://api.spotify.com/v1/audio-analysis/4R9PIIpMfWs7ugMeDIdwMK,242933,4,John Michael Montgomery,7mPcfx7PhnBh6n4HMCd61A,I Love the Way You Love Me,country
1319,0.643,0.782,2,-6.012,1,0.0445,0.00751,1.35e-05,0.082,0.571,96.97,audio_features,0ya80Qhw7hgeJp2L6zvxcj,spotify:track:0ya80Qhw7hgeJp2L6zvxcj,https://api.spotify.com/v1/tracks/0ya80Qhw7hgeJp2L6zvxcj,https://api.spotify.com/v1/audio-analysis/0ya80Qhw7hgeJp2L6zvxcj,207053,4,Brothers Osborne,39NR3AUhpbbqKM33vWn2fp,Shoot Me Straight - Radio Edit,country
1320,0.399,0.357,5,-10.86,1,0.028,0.389,0.0,0.159,0.267,178.088,audio_features,2nWKk3ACZN7exdamcHvGMU,spotify:track:2nWKk3ACZN7exdamcHvGMU,https://api.spotify.com/v1/tracks/2nWKk3ACZN7exdamcHvGMU,https://api.spotify.com/v1/audio-analysis/2nWKk3ACZN7exdamcHvGMU,217800,4,Mark Wills,0dlwjJe4kg9TgOMN184bJF,Don't Laugh At Me,country
1321,0.46,0.821,4,-5.333,0,0.0404,0.0528,0.0,0.0818,0.438,164.144,audio_features,4iLeL1aYGcQBsYcWIhXIUO,spotify:track:4iLeL1aYGcQBsYcWIhXIUO,https://api.spotify.com/v1/tracks/4iLeL1aYGcQBsYcWIhXIUO,https://api.spotify.com/v1/audio-analysis/4iLeL1aYGcQBsYcWIhXIUO,191733,4,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,Found You,country
1322,0.621,0.568,2,-8.795,1,0.0311,0.145,1.65e-06,0.108,0.724,148.047,audio_features,59fi7eaSe4DuCqfua35m2W,spotify:track:59fi7eaSe4DuCqfua35m2W,https://api.spotify.com/v1/tracks/59fi7eaSe4DuCqfua35m2W,https://api.spotify.com/v1/audio-analysis/59fi7eaSe4DuCqfua35m2W,211085,4,Ryan Hurd,7lDVEkjIURPMyUYwoQRrpw,Diamonds or Twine,country
1323,0.551,0.657,6,-5.743,1,0.0287,0.0211,0.0,0.29,0.695,94.969,audio_features,1kmpcpEK0f56M5dkqNajRk,spotify:track:1kmpcpEK0f56M5dkqNajRk,https://api.spotify.com/v1/tracks/1kmpcpEK0f56M5dkqNajRk,https://api.spotify.com/v1/audio-analysis/1kmpcpEK0f56M5dkqNajRk,188556,4,Danielle Bradbery,5iqStkZi6QmG8sgQZQrfGN,Goodbye Summer,country
1324,0.643,0.708,2,-7.146,1,0.0539,0.0142,0.0,0.0834,0.461,96.039,audio_features,647MV7NvGdOtq5qNcDdLBL,spotify:track:647MV7NvGdOtq5qNcDdLBL,https://api.spotify.com/v1/tracks/647MV7NvGdOtq5qNcDdLBL,https://api.spotify.com/v1/audio-analysis/647MV7NvGdOtq5qNcDdLBL,192840,4,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,Miss Me More,country
1325,0.383,0.703,4,-6.988,1,0.228,0.216,5.47e-06,0.131,0.57,88.502,audio_features,4pWb8UZ6IPVJA3CPjCNgzq,spotify:track:4pWb8UZ6IPVJA3CPjCNgzq,https://api.spotify.com/v1/tracks/4pWb8UZ6IPVJA3CPjCNgzq,https://api.spotify.com/v1/audio-analysis/4pWb8UZ6IPVJA3CPjCNgzq,213939,4,Keith Urban,0u2FHSq3ln94y5Q57xazwf,Coming Home,country
1326,0.448,0.649,5,-5.925,1,0.0434,0.418,0.0,0.0976,0.575,195.925,audio_features,4CLPNURPcKztF9RRdcWLGP,spotify:track:4CLPNURPcKztF9RRdcWLGP,https://api.spotify.com/v1/tracks/4CLPNURPcKztF9RRdcWLGP,https://api.spotify.com/v1/audio-analysis/4CLPNURPcKztF9RRdcWLGP,199640,4,Kacey Musgraves,70kkdajctXSbqSMJbQO424,Follow Your Arrow,country
1327,0.659,0.468,8,-7.439,1,0.0232,0.363,0.0,0.0964,0.37,99.066,audio_features,7v3BvPRQS4DcsDzYU0BiVd,spotify:track:7v3BvPRQS4DcsDzYU0BiVd,https://api.spotify.com/v1/tracks/7v3BvPRQS4DcsDzYU0BiVd,https://api.spotify.com/v1/audio-analysis/7v3BvPRQS4DcsDzYU0BiVd,257400,4,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,Best of Intentions,country
1328,0.404,0.845,11,-4.647,1,0.049,0.00637,1.34e-05,0.357,0.591,165.703,audio_features,43lL05gZ1DqG4YJ74rCPmM,spotify:track:43lL05gZ1DqG4YJ74rCPmM,https://api.spotify.com/v1/tracks/43lL05gZ1DqG4YJ74rCPmM,https://api.spotify.com/v1/audio-analysis/43lL05gZ1DqG4YJ74rCPmM,231027,4,Joe Nichols,4aJTB79uwT4sP0Nb8QGWHc,Yeah,country
1329,0.584,0.723,3,-5.154,1,0.0296,0.114,0.0,0.119,0.608,81.921,audio_features,3lZ3lSCRA5iaRdyzsx2t8Z,spotify:track:3lZ3lSCRA5iaRdyzsx2t8Z,https://api.spotify.com/v1/tracks/3lZ3lSCRA5iaRdyzsx2t8Z,https://api.spotify.com/v1/audio-analysis/3lZ3lSCRA5iaRdyzsx2t8Z,210176,4,Ryan Upchurch,2TQ2YAxUktGmAJkUyQJMBa,Summer Love,country
1330,0.617,0.886,2,-4.352,1,0.0425,0.0883,1.35e-05,0.0856,0.873,124.979,audio_features,0b1Xx3vUapY6ZOqbPMcpDq,spotify:track:0b1Xx3vUapY6ZOqbPMcpDq,https://api.spotify.com/v1/tracks/0b1Xx3vUapY6ZOqbPMcpDq,https://api.spotify.com/v1/audio-analysis/0b1Xx3vUapY6ZOqbPMcpDq,222213,4,Aaron Watson,5BKzvAPtNXnt0LwzGvKOH3,Outta Style,country
1331,0.596,0.763,6,-6.047,1,0.0359,0.161,0.0,0.28,0.674,143.975,audio_features,1ntoRhzOEzcdLdrU8lWttO,spotify:track:1ntoRhzOEzcdLdrU8lWttO,https://api.spotify.com/v1/tracks/1ntoRhzOEzcdLdrU8lWttO,https://api.spotify.com/v1/audio-analysis/1ntoRhzOEzcdLdrU8lWttO,172758,4,Cold Creek County,7H2DHycCwUN8oOSrhmJn8M,Money (feat. Mitchell Tenpenny),country
1332,0.437,0.657,1,-6.321,1,0.0275,0.0897,0.0578,0.113,0.258,127.157,audio_features,132PonN0vUr9BLDe0DmIYs,spotify:track:132PonN0vUr9BLDe0DmIYs,https://api.spotify.com/v1/tracks/132PonN0vUr9BLDe0DmIYs,https://api.spotify.com/v1/audio-analysis/132PonN0vUr9BLDe0DmIYs,316098,4,Cody Jinks,2v7wIbCkIzxOfT3GnqCexD,Wish You Were Here,country
1333,0.686,0.622,2,-7.31,1,0.0857,0.532,0.0,0.0511,0.982,163.245,audio_features,50PU05RTGva8laKDwxED9Y,spotify:track:50PU05RTGva8laKDwxED9Y,https://api.spotify.com/v1/tracks/50PU05RTGva8laKDwxED9Y,https://api.spotify.com/v1/audio-analysis/50PU05RTGva8laKDwxED9Y,144187,4,Mel McDaniel,1fMdO9vLUd6wW4jbMeNiup,Louisiana Saturday Night,country
1334,0.567,0.725,1,-4.784,0,0.0321,0.257,0.0,0.323,0.568,109.923,audio_features,39DvivKXIbyqUzTqaku3fT,spotify:track:39DvivKXIbyqUzTqaku3fT,https://api.spotify.com/v1/tracks/39DvivKXIbyqUzTqaku3fT,https://api.spotify.com/v1/audio-analysis/39DvivKXIbyqUzTqaku3fT,175773,4,Levi Hummon,64fJiKnU2RfnndB8xP3gLi,Don't Waste the Night,country
1335,0.584,0.716,0,-4.737,1,0.0342,0.00733,0.0,0.0879,0.525,90.005,audio_features,72iAaOAsrBYa4U0VV7cHFd,spotify:track:72iAaOAsrBYa4U0VV7cHFd,https://api.spotify.com/v1/tracks/72iAaOAsrBYa4U0VV7cHFd,https://api.spotify.com/v1/audio-analysis/72iAaOAsrBYa4U0VV7cHFd,171067,4,Parmalee,4TshyQDihSYXSWqvclXl3I,Sunday Morning,country
1336,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01,audio_features,6Ymvlzom4TQeoKqAWsZRD8,spotify:track:6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/tracks/6Ymvlzom4TQeoKqAWsZRD8,https://api.spotify.com/v1/audio-analysis/6Ymvlzom4TQeoKqAWsZRD8,213827,4,Kip Moore,2hJPr4lk7Q8SSvCVBl9fWM,Somethin' 'Bout A Truck,country
1337,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,audio_features,4D8uIY6Wzj7dJDaw0dW0UF,spotify:track:4D8uIY6Wzj7dJDaw0dW0UF,https://api.spotify.com/v1/tracks/4D8uIY6Wzj7dJDaw0dW0UF,https://api.spotify.com/v1/audio-analysis/4D8uIY6Wzj7dJDaw0dW0UF,256600,4,Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Something to Be Proud Of,country
1338,0.715,0.775,0,-6.613,1,0.0433,0.354,0.0,0.144,0.803,106.013,audio_features,0v6nJ15ROHRtYWcpLvJCZE,spotify:track:0v6nJ15ROHRtYWcpLvJCZE,https://api.spotify.com/v1/tracks/0v6nJ15ROHRtYWcpLvJCZE,https://api.spotify.com/v1/audio-analysis/0v6nJ15ROHRtYWcpLvJCZE,219027,4,Neal McCoy,69Etpls5a2aATUkB6NInTY,Billy's Got His Beer Goggles On - Remastered Version,country
